Date/Time,Electricity:Facility [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly) 
 05/23  15:00:00,4646511887.82174,766134049.2768176,1524590982.1435692 
 05/23  16:00:00,4844610293.727182,766134049.2768176,1524590982.1435692 
 05/23  17:00:00,3778159544.537575,425626872.82444584,1057793295.4182142 
 05/23  18:00:00,3281814294.3514266,256499165.25295854,941093873.7368754 
 05/23  19:00:00,3073865827.702772,269351360.99379617,941093873.7368754 
 05/23  20:00:00,3067159027.0306225,197765105.62937143,941093873.7368754 
 05/23  21:00:00,2915811594.207918,197765105.62937143,941093873.7368754 
 05/23  22:00:00,2079856724.0250027,98887927.4796197,941093873.7368754 
 05/23  23:00:00,2140816021.108623,49438589.07487582,941093873.7368754 
 05/23  24:00:00,1940140635.8027968,38694479.62202592,836730825.2177298 
 05/24  01:00:00,1969058088.575658,36545657.73145594,836730825.2177298 
 05/24  02:00:00,1943928588.3551893,36545657.73145594,836730825.2177298 
 05/24  03:00:00,1900068623.365861,36545657.73145594,836730825.2177298 
 05/24  04:00:00,2008047885.0057316,36545657.73145594,836730825.2177298 
 05/24  05:00:00,2135781144.9883833,38137022.65685523,836730825.2177298 
 05/24  06:00:00,2665176613.518122,85770119.47838224,941093873.7368754 
 05/24  07:00:00,2982355300.750817,259089480.66722068,941093873.7368754 
 05/24  08:00:00,4541265469.77649,766153934.8881743,1524590982.1435692 
 05/24  09:00:00,4600021322.296049,766134049.2768176,1524590982.1435692 
 05/24  10:00:00,4521085735.947764,766134049.2768176,1524590982.1435692 
 05/24  11:00:00,4610106505.087818,766134049.2768176,1524590982.1435692 
 05/24  12:00:00,4331545616.92817,766134049.2768176,1407891560.4622302 
 05/24  13:00:00,4754940080.91094,766134049.2768176,1524590982.1435692 
 05/24  14:00:00,4906443355.164117,766134049.2768176,1524590982.1435692 
 05/24  15:00:00,5090657017.959192,766134049.2768176,1524590982.1435692 
 05/24  16:00:00,5252006071.433937,766134049.2768176,1524590982.1435692 
 05/24  17:00:00,4158949346.060216,425626872.82444584,1057793295.4182142 
 05/24  18:00:00,3718097792.2515717,256246843.01300994,941093873.7368754 
 05/24  19:00:00,3563951626.57621,269073026.90683955,941093873.7368754 
 05/24  20:00:00,3514855342.3511305,197765105.62937143,941093873.7368754 
 05/24  21:00:00,3404418416.934532,197765105.62937143,941093873.7368754 
 05/24  22:00:00,2399144779.449432,98887927.4796197,941093873.7368754 
 05/24  23:00:00,2464427610.4246793,49438589.07487582,941093873.7368754 
 05/24  24:00:00,2102871620.7752843,38694479.62202592,836730825.2177298 
 05/25  01:00:00,2076305438.329598,36545657.73145594,836730825.2177298 
 05/25  02:00:00,1980669462.5107446,36545657.73145594,836730825.2177298 
 05/25  03:00:00,2072410405.2136405,36545657.73145594,836730825.2177298 
 05/25  04:00:00,2045941354.8375916,36545657.73145594,836730825.2177298 
 05/25  05:00:00,2228481700.0391273,38137022.65685523,836730825.2177298 
 05/25  06:00:00,2966896728.5845823,85782513.18227352,941093873.7368754 
 05/25  07:00:00,3162778197.814322,259174510.45528802,941093873.7368754 
 05/25  08:00:00,4730455731.94753,766153937.7667804,1524590982.1435692 
 05/25  09:00:00,4712905665.421822,766134049.2768176,1524590982.1435692 
 05/25  10:00:00,4681810589.777203,766134049.2768176,1524590982.1435692 
 05/25  11:00:00,4721010807.57645,766134049.2768176,1524590982.1435692 
 05/25  12:00:00,4525571656.424904,766134049.2768176,1407891560.4622302 
 05/25  13:00:00,4951254610.801771,766134049.2768176,1524590982.1435692 
 05/25  14:00:00,5116328106.272617,766134049.2768176,1524590982.1435692 
 05/25  15:00:00,4995553809.433126,766134049.2768176,1524590982.1435692 
 05/25  16:00:00,5048178570.239843,766134049.2768176,1524590982.1435692 
 05/25  17:00:00,4042780733.8055067,425923473.55263466,1057793295.4182142 
 05/25  18:00:00,3719082485.054947,257231827.79219082,941093873.7368754 
 05/25  19:00:00,3722108017.878824,272644695.7403855,941093873.7368754 
 05/25  20:00:00,3680538154.8173647,197765105.62937143,941093873.7368754 
 05/25  21:00:00,3640503124.132947,197765105.62937143,941093873.7368754 
 05/25  22:00:00,2522891859.997464,98887927.4796197,941093873.7368754 
 05/25  23:00:00,2581907105.973075,49438589.07487582,941093873.7368754 
 05/25  24:00:00,1964796791.9560475,38694479.62202592,836730825.2177298 
 05/26  01:00:00,1905006587.2648027,36545657.73145594,836730825.2177298 
 05/26  02:00:00,1580445716.8208036,36545657.73145594,836730825.2177298 
 05/26  03:00:00,1545987782.4340575,36545657.73145594,836730825.2177298 
 05/26  04:00:00,2055964341.9790769,36545657.73145594,836730825.2177298 
 05/26  05:00:00,2408433405.115782,38137022.65685523,836730825.2177298 
 05/26  06:00:00,3032800103.0704865,85752228.33015569,941093873.7368754 
 05/26  07:00:00,3120409406.231271,258702305.57014635,941093873.7368754 
 05/26  08:00:00,4691095336.910725,766154114.7385929,1524590982.1435692 
 05/26  09:00:00,4590849776.986416,766134049.2768176,1524590982.1435692 
 05/26  10:00:00,4510152652.431269,766134049.2768176,1524590982.1435692 
 05/26  11:00:00,4639656596.67734,766134049.2768176,1524590982.1435692 
 05/26  12:00:00,4416527799.130927,766134049.2768176,1407891560.4622302 
 05/26  13:00:00,4790637301.353792,766134049.2768176,1524590982.1435692 
 05/26  14:00:00,4854974155.497818,766134049.2768176,1524590982.1435692 
 05/26  15:00:00,4832884643.803052,766134049.2768176,1524590982.1435692 
 05/26  16:00:00,4812389748.532567,766134049.2768176,1524590982.1435692 
 05/26  17:00:00,3824543971.86938,425638437.71791357,1057793295.4182142 
 05/26  18:00:00,3332106262.491537,257716387.86081487,941093873.7368754 
 05/26  19:00:00,3291969059.000557,276047286.3136243,941093873.7368754 
 05/26  20:00:00,3292013213.911363,197765105.62937143,941093873.7368754 
 05/26  21:00:00,2969956382.2335677,197765105.62937143,941093873.7368754 
 05/26  22:00:00,2078640355.6720502,98887927.4796197,941093873.7368754 
 05/26  23:00:00,2043392653.428152,49438589.07487582,941093873.7368754 
 05/26  24:00:00,1605729758.7520561,38694479.62202592,746122165.6661776 
 05/27  01:00:00,1465546371.4849114,36545657.73145594,746122165.6661776 
 05/27  02:00:00,1454202830.2679822,36545657.73145594,746122165.6661776 
 05/27  03:00:00,1447190996.7912002,36545657.73145594,746122165.6661776 
 05/27  04:00:00,1786772252.3628075,36545657.73145594,746122165.6661776 
 05/27  05:00:00,2030908248.2488878,36545657.73145594,746122165.6661776 
 05/27  06:00:00,2773846205.516865,85769044.43452045,941093873.7368754 
 05/27  07:00:00,2642409097.58115,86380761.61379527,941093873.7368754 
 05/27  08:00:00,3040349397.0796137,255384734.0671966,1057793295.4182142 
 05/27  09:00:00,2964990988.5232153,255377965.44577354,1057793295.4182142 
 05/27  10:00:00,2849910953.3905997,255377965.44577354,1057793295.4182142 
 05/27  11:00:00,2873591324.96638,255377965.44577354,1057793295.4182142 
 05/27  12:00:00,2488182623.0695987,127688982.72288677,882744162.896206 
 05/27  13:00:00,2515180949.8214626,127688982.72288677,882744162.896206 
 05/27  14:00:00,2530140009.7024355,127688982.72288677,882744162.896206 
 05/27  15:00:00,2556412343.7437468,127688982.72288677,882744162.896206 
 05/27  16:00:00,2737435056.949827,127688982.72288677,882744162.896206 
 05/27  17:00:00,2432254214.002382,42559924.65578557,824394452.0555365 
 05/27  18:00:00,2286501041.472247,42761649.20158619,824394452.0555365 
 05/27  19:00:00,2070418716.3305712,36806673.682092726,746122165.6661776 
 05/27  20:00:00,1764477529.5830584,36661130.942183614,746122165.6661776 
 05/27  21:00:00,1742783110.5730996,36545657.73145594,746122165.6661776 
 05/27  22:00:00,1578830705.247402,36545657.73145594,746122165.6661776 
 05/27  23:00:00,1514520906.2269244,36545657.73145594,746122165.6661776 
 05/27  24:00:00,1469895215.3089995,36545657.73145594,746122165.6661776 
 05/28  01:00:00,1467770809.023174,36545657.73145594,746122165.6661776 
 05/28  02:00:00,1465209277.562418,36545657.73145594,746122165.6661776 
 05/28  03:00:00,1465984083.4162772,36545657.73145594,746122165.6661776 
 05/28  04:00:00,1460200188.9276261,36545657.73145594,746122165.6661776 
 05/28  05:00:00,1519485992.0395648,36545657.73145594,746122165.6661776 
 05/28  06:00:00,1765584639.8347144,45871735.90003675,824394452.0555365 
 05/28  07:00:00,2011344202.1771183,43266843.16850935,824394452.0555365 
 05/28  08:00:00,2227631046.0715885,42576179.737487495,824394452.0555365 
 05/28  09:00:00,2255759419.58146,42559924.65578557,824394452.0555365 
 05/28  10:00:00,2160100481.8957734,42559924.65578557,824394452.0555365 
 05/28  11:00:00,2161732342.482935,42559924.65578557,824394452.0555365 
 05/28  12:00:00,1995983811.1321993,42559924.65578557,824394452.0555365 
 05/28  13:00:00,2171401100.6315403,42559924.65578557,824394452.0555365 
 05/28  14:00:00,2168424078.9539857,42559924.65578557,824394452.0555365 
 05/28  15:00:00,2193358695.2788363,42559924.65578557,824394452.0555365 
 05/28  16:00:00,2326878715.6189427,42559924.65578557,824394452.0555365 
 05/28  17:00:00,2520379189.031193,42559924.65578557,824394452.0555365 
 05/28  18:00:00,2367689158.559197,34910525.49228731,746122165.6661776 
 05/28  19:00:00,2385899504.3813305,35325475.23550247,746122165.6661776 
 05/28  20:00:00,2419145206.3238535,36661130.942183614,746122165.6661776 
 05/28  21:00:00,2419906836.1413393,36545657.73145594,746122165.6661776 
 05/28  22:00:00,2258349442.278503,36545657.73145594,746122165.6661776 
 05/28  23:00:00,2276561412.8004184,36545657.73145594,746122165.6661776 
 05/28  24:00:00,2126458944.481306,36545657.73145594,746122165.6661776 
 05/29  01:00:00,2087958334.0921726,36545657.73145594,746122165.6661776 
 05/29  02:00:00,1975463003.608095,36545657.73145594,746122165.6661776 
 05/29  03:00:00,2029582226.7503915,36545657.73145594,746122165.6661776 
 05/29  04:00:00,1947121262.954761,36545657.73145594,746122165.6661776 
 05/29  05:00:00,2050719269.981359,36545657.73145594,746122165.6661776 
 05/29  06:00:00,2235987270.6076474,45753084.23014574,824394452.0555365 
 05/29  07:00:00,2345989916.085491,43129113.60861124,824394452.0555365 
 05/29  08:00:00,2321070408.6373506,42561035.0538105,824394452.0555365 
 05/29  09:00:00,2299194232.135867,42559924.65578557,824394452.0555365 
 05/29  10:00:00,2139408024.8364089,42559924.65578557,824394452.0555365 
 05/29  11:00:00,2250480781.2211695,42559924.65578557,824394452.0555365 
 05/29  12:00:00,2177160876.7768292,42559924.65578557,824394452.0555365 
 05/29  13:00:00,2273445590.4847145,42559924.65578557,824394452.0555365 
 05/29  14:00:00,2254131842.039625,42559924.65578557,824394452.0555365 
 05/29  15:00:00,2391587376.2148066,42559924.65578557,824394452.0555365 
 05/29  16:00:00,2494358960.762401,42559924.65578557,824394452.0555365 
 05/29  17:00:00,2759189571.2692695,42559924.65578557,824394452.0555365 
 05/29  18:00:00,2534066752.6199646,34909493.209676966,746122165.6661776 
 05/29  19:00:00,2624635560.699001,35181075.943413384,746122165.6661776 
 05/29  20:00:00,2629448394.0507364,36661130.942183614,746122165.6661776 
 05/29  21:00:00,2615660180.332233,36545657.73145594,746122165.6661776 
 05/29  22:00:00,2281117366.119171,36545657.73145594,746122165.6661776 
 05/29  23:00:00,2029723716.2850628,36545657.73145594,746122165.6661776 
 05/29  24:00:00,1980083454.0260377,36545657.73145594,836730825.2177298 
 05/30  01:00:00,1999985513.1173522,36545657.73145594,836730825.2177298 
 05/30  02:00:00,1933550929.0746634,36545657.73145594,836730825.2177298 
 05/30  03:00:00,1865512617.5380363,36545657.73145594,836730825.2177298 
 05/30  04:00:00,2035476241.3187108,36545657.73145594,836730825.2177298 
 05/30  05:00:00,2160137093.6944914,38137022.65685523,836730825.2177298 
 05/30  06:00:00,3062960016.9616566,85730064.55055508,941093873.7368754 
 05/30  07:00:00,3298234995.511959,258663737.66316605,941093873.7368754 
 05/30  08:00:00,4754448419.433667,766154049.6076756,1524590982.1435692 
 05/30  09:00:00,4633414064.004895,766134049.2768176,1524590982.1435692 
 05/30  10:00:00,4591838696.269178,766134049.2768176,1524590982.1435692 
 05/30  11:00:00,4749295436.790092,766134049.2768176,1524590982.1435692 
 05/30  12:00:00,4476740981.003308,766134049.2768176,1407891560.4622302 
 05/30  13:00:00,4835952103.7472,766134049.2768176,1524590982.1435692 
 05/30  14:00:00,4882432237.8133745,766134049.2768176,1524590982.1435692 
 05/30  15:00:00,5078894188.072833,766134049.2768176,1524590982.1435692 
 05/30  16:00:00,5265067375.330827,766134049.2768176,1524590982.1435692 
 05/30  17:00:00,4144098286.0973005,425626872.82444584,1057793295.4182142 
 05/30  18:00:00,3709715649.641312,256210794.89427683,941093873.7368754 
 05/30  19:00:00,3680575029.4293575,267800281.7051062,941093873.7368754 
 05/30  20:00:00,3602399567.2282853,197765105.62937143,941093873.7368754 
 05/30  21:00:00,3390534517.4702306,197765105.62937143,941093873.7368754 
 05/30  22:00:00,2389677406.403426,98887927.4796197,941093873.7368754 
 05/30  23:00:00,2440069971.7226906,49438589.07487582,941093873.7368754 
 05/30  24:00:00,2122755656.4576874,38694479.62202592,836730825.2177298 
 05/31  01:00:00,2210675136.5013924,36545657.73145594,836730825.2177298 
 05/31  02:00:00,2064668552.6683264,36545657.73145594,836730825.2177298 
 05/31  03:00:00,2105234934.5939705,36545657.73145594,836730825.2177298 
 05/31  04:00:00,2178475036.897031,36545657.73145594,836730825.2177298 
 05/31  05:00:00,2290153890.4174895,38137022.65685523,836730825.2177298 
 05/31  06:00:00,2976913456.748465,85702477.16443655,941093873.7368754 
 05/31  07:00:00,3084936748.562354,259201666.2255104,941093873.7368754 
 05/31  08:00:00,4662403778.571453,766372416.7742469,1524590982.1435692 
 05/31  09:00:00,4689083757.385916,766134049.2768176,1524590982.1435692 
 05/31  10:00:00,4604278008.196258,766134049.2768176,1524590982.1435692 
 05/31  11:00:00,4733779049.89192,766134049.2768176,1524590982.1435692 
 05/31  12:00:00,4476309420.962811,766134049.2768176,1407891560.4622302 
 05/31  13:00:00,4848331392.799732,766134049.2768176,1524590982.1435692 
 05/31  14:00:00,4983095966.627342,766134049.2768176,1524590982.1435692 
 05/31  15:00:00,5118169897.086744,766134049.2768176,1524590982.1435692 
 05/31  16:00:00,5257471471.954807,766134049.2768176,1524590982.1435692 
 05/31  17:00:00,4107820028.092824,425626872.82444584,1057793295.4182142 
 05/31  18:00:00,3661057782.186047,256636464.9003243,941093873.7368754 
 05/31  19:00:00,3498072674.7532625,269863924.91090626,941093873.7368754 
 05/31  20:00:00,3378571372.442826,197765105.62937143,941093873.7368754 
 05/31  21:00:00,3113980288.819281,197765105.62937143,941093873.7368754 
 05/31  22:00:00,2195711679.249695,98887927.4796197,941093873.7368754 
 05/31  23:00:00,2089798218.7033298,49438589.07487582,941093873.7368754 
 05/31  24:00:00,2544951114.007752,38694479.62202592,1262579853.8292506 
 06/01  01:00:00,2409896251.3868036,36545657.73145594,1262579853.8292506 
 06/01  02:00:00,2412666515.040599,36545657.73145594,1262579853.8292506 
 06/01  03:00:00,2401537639.9858437,36545657.73145594,1262579853.8292506 
 06/01  04:00:00,2535982701.9957113,36545657.73145594,1262579853.8292506 
 06/01  05:00:00,2601762945.968984,38137022.65685523,1262579853.8292506 
 06/01  06:00:00,3242813951.5754185,85677440.83958793,1366942902.3483958 
 06/01  07:00:00,3532105912.174215,259657485.09324086,1366942902.3483958 
 06/01  08:00:00,5009411929.076993,766354683.6037402,1950440010.7550895 
 06/01  09:00:00,5085975237.389023,766134049.2768176,1950440010.7550895 
 06/01  10:00:00,5171567574.539734,766134049.2768176,1950440010.7550895 
 06/01  11:00:00,5171775895.04973,766134049.2768176,1950440010.7550895 
 06/01  12:00:00,5088266925.072983,766134049.2768176,1833740589.0737503 
 06/01  13:00:00,5424190861.1960535,766134049.2768176,1950440010.7550895 
 06/01  14:00:00,5475897975.912172,766134049.2768176,1950440010.7550895 
 06/01  15:00:00,5599507531.222562,766134049.2768176,1950440010.7550895 
 06/01  16:00:00,5640319274.008,766134049.2768176,1950440010.7550895 
 06/01  17:00:00,4633467214.089322,425626872.82444584,1483642324.0297346 
 06/01  18:00:00,4277356682.373845,256394483.85038173,1366942902.3483958 
 06/01  19:00:00,4165989746.658923,267338993.31885573,1366942902.3483958 
 06/01  20:00:00,3951699674.6360717,197765105.62937143,1366942902.3483958 
 06/01  21:00:00,3717584973.281185,197765105.62937143,1366942902.3483958 
 06/01  22:00:00,2864247267.395114,98887927.4796197,1366942902.3483958 
 06/01  23:00:00,2840503334.3180594,49438589.07487582,1366942902.3483958 
 06/01  24:00:00,2578590542.0819592,38694479.62202592,1262579853.8292506 
 06/02  01:00:00,2592141873.0798974,36545657.73145594,1262579853.8292506 
 06/02  02:00:00,2573215601.566508,36545657.73145594,1262579853.8292506 
 06/02  03:00:00,2663042648.874548,36545657.73145594,1262579853.8292506 
 06/02  04:00:00,2689250764.948147,36545657.73145594,1262579853.8292506 
 06/02  05:00:00,2872801070.468561,38137022.65685523,1262579853.8292506 
 06/02  06:00:00,3529847537.570638,85690783.2710391,1366942902.3483958 
 06/02  07:00:00,3878283079.163396,259675404.84150225,1366942902.3483958 
 06/02  08:00:00,5343199077.21717,766356051.9941182,1950440010.7550895 
 06/02  09:00:00,5274797999.7190275,766134049.2768176,1950440010.7550895 
 06/02  10:00:00,5280074830.3177595,766134049.2768176,1950440010.7550895 
 06/02  11:00:00,5297157775.273718,766134049.2768176,1950440010.7550895 
 06/02  12:00:00,5205989511.515341,766134049.2768176,1833740589.0737503 
 06/02  13:00:00,5644588836.919088,766134049.2768176,1950440010.7550895 
 06/02  14:00:00,5775614245.57287,766134049.2768176,1950440010.7550895 
 06/02  15:00:00,5804220024.504926,766134049.2768176,1950440010.7550895 
 06/02  16:00:00,5741654454.29953,766134049.2768176,1950440010.7550895 
 06/02  17:00:00,4634932867.834515,425626872.82444584,1483642324.0297346 
 06/02  18:00:00,4287920713.7917037,256489275.9436211,1366942902.3483958 
 06/02  19:00:00,4195455652.0050397,267903237.32041198,1366942902.3483958 
 06/02  20:00:00,4060968495.639213,196646040.02166793,1366942902.3483958 
 06/02  21:00:00,3860629195.1108446,197765105.62937143,1366942902.3483958 
 06/02  22:00:00,2946851205.766046,98887927.4796197,1366942902.3483958 
 06/02  23:00:00,2880628389.6085515,49438589.07487582,1366942902.3483958 
 06/02  24:00:00,2585198581.259631,38694479.62202592,1171971194.277698 
 06/03  01:00:00,2613626189.5568023,36545657.73145594,1171971194.277698 
 06/03  02:00:00,2580454672.1305375,36545657.73145594,1171971194.277698 
 06/03  03:00:00,2588926534.3898997,36545657.73145594,1171971194.277698 
 06/03  04:00:00,2617632580.4516544,36545657.73145594,1171971194.277698 
 06/03  05:00:00,2753555630.53892,36545657.73145594,1171971194.277698 
 06/03  06:00:00,3645402373.1170764,86114774.24089307,1366942902.3483958 
 06/03  07:00:00,3664623096.940341,86424822.20624857,1366942902.3483958 
 06/03  08:00:00,4235235562.8350496,255547906.50468612,1483642324.0297346 
 06/03  09:00:00,4191949784.2636666,255377965.44577354,1483642324.0297346 
 06/03  10:00:00,4071176736.7102537,255377965.44577354,1483642324.0297346 
 06/03  11:00:00,4108443413.9555573,255377965.44577354,1483642324.0297346 
 06/03  12:00:00,3650450626.252564,127688982.72288677,1308593191.5077264 
 06/03  13:00:00,3764169281.065232,127688982.72288677,1308593191.5077264 
 06/03  14:00:00,3756354622.309164,127688982.72288677,1308593191.5077264 
 06/03  15:00:00,3711230880.769856,127688982.72288677,1308593191.5077264 
 06/03  16:00:00,3866983360.9114475,127688982.72288677,1308593191.5077264 
 06/03  17:00:00,3081595268.039223,42559924.65578557,1250243480.667057 
 06/03  18:00:00,2921990029.8169746,42803020.12441765,1250243480.667057 
 06/03  19:00:00,2651626930.544584,36761603.15552651,1171971194.277698 
 06/03  20:00:00,2784870948.1425166,36589307.15563949,1171971194.277698 
 06/03  21:00:00,2612098743.9060807,36545657.73145594,1171971194.277698 
 06/03  22:00:00,2587093683.7422037,36545657.73145594,1171971194.277698 
 06/03  23:00:00,2438255867.4399767,36545657.73145594,1171971194.277698 
 06/03  24:00:00,2389733615.5028996,36545657.73145594,1171971194.277698 
 06/04  01:00:00,2230756520.5099654,36545657.73145594,1171971194.277698 
 06/04  02:00:00,2093445562.483573,36545657.73145594,1171971194.277698 
 06/04  03:00:00,2083401426.2424712,36545657.73145594,1171971194.277698 
 06/04  04:00:00,2074455532.0337784,36545657.73145594,1171971194.277698 
 06/04  05:00:00,2076569467.139856,36545657.73145594,1171971194.277698 
 06/04  06:00:00,2368762550.934547,45886621.111306794,1250243480.667057 
 06/04  07:00:00,2625985657.6011896,43146917.8520972,1250243480.667057 
 06/04  08:00:00,2846120066.320903,42575050.28267863,1250243480.667057 
 06/04  09:00:00,2744253861.3470182,42559924.65578557,1250243480.667057 
 06/04  10:00:00,2660415495.8401976,42559924.65578557,1250243480.667057 
 06/04  11:00:00,2669697906.1441627,42559924.65578557,1250243480.667057 
 06/04  12:00:00,2754544492.9304304,42559924.65578557,1250243480.667057 
 06/04  13:00:00,2779181561.872907,42559924.65578557,1250243480.667057 
 06/04  14:00:00,2895891242.6717825,42559924.65578557,1250243480.667057 
 06/04  15:00:00,2888158338.0447564,42559924.65578557,1250243480.667057 
 06/04  16:00:00,3117187645.550928,42559924.65578557,1250243480.667057 
 06/04  17:00:00,3201945032.0485277,42559924.65578557,1250243480.667057 
 06/04  18:00:00,3176584534.902399,34928037.15026994,1171971194.277698 
 06/04  19:00:00,2987527636.122038,35087165.81145028,1171971194.277698 
 06/04  20:00:00,3074217001.2936716,36585891.39119333,1171971194.277698 
 06/04  21:00:00,2963483343.498777,36545657.73145594,1171971194.277698 
 06/04  22:00:00,2956139144.970366,36545657.73145594,1171971194.277698 
 06/04  23:00:00,2831539944.1246915,36545657.73145594,1171971194.277698 
 06/04  24:00:00,2913025805.6984653,36545657.73145594,1262579853.8292506 
 06/05  01:00:00,2811400320.04568,36545657.73145594,1262579853.8292506 
 06/05  02:00:00,2836094178.347129,36545657.73145594,1262579853.8292506 
 06/05  03:00:00,2698677837.3585377,36545657.73145594,1262579853.8292506 
 06/05  04:00:00,2744824411.684377,36545657.73145594,1262579853.8292506 
 06/05  05:00:00,2758320932.4715133,38137022.65685523,1262579853.8292506 
 06/05  06:00:00,3464938415.1888843,85923333.13377312,1366942902.3483958 
 06/05  07:00:00,3627391980.7891984,258989356.20404398,1366942902.3483958 
 06/05  08:00:00,5310737557.053966,766373495.9900649,1950440010.7550895 
 06/05  09:00:00,5254194720.809198,766134049.2768176,1950440010.7550895 
 06/05  10:00:00,5133739079.725613,766134049.2768176,1950440010.7550895 
 06/05  11:00:00,5190721392.746533,766134049.2768176,1950440010.7550895 
 06/05  12:00:00,4968681041.3981905,766134049.2768176,1833740589.0737503 
 06/05  13:00:00,5413403258.679732,766134049.2768176,1950440010.7550895 
 06/05  14:00:00,5560067438.781551,766134049.2768176,1950440010.7550895 
 06/05  15:00:00,5723746369.251706,766134049.2768176,1950440010.7550895 
 06/05  16:00:00,5888037235.408837,766134049.2768176,1950440010.7550895 
 06/05  17:00:00,4706068675.92705,425638790.4170078,1483642324.0297346 
 06/05  18:00:00,4251456876.2184963,257328187.93844017,1366942902.3483958 
 06/05  19:00:00,4096029124.4416666,274102561.1462755,1366942902.3483958 
 06/05  20:00:00,3610100379.4905386,196907877.84223077,1366942902.3483958 
 06/05  21:00:00,3370134319.217058,197765105.62937143,1366942902.3483958 
 06/05  22:00:00,2600946332.6465497,98887927.4796197,1366942902.3483958 
 06/05  23:00:00,2438673998.715953,49438589.07487582,1366942902.3483958 
 06/05  24:00:00,2330884531.421299,38694479.62202592,1262579853.8292506 
 06/06  01:00:00,2388743505.655013,36545657.73145594,1262579853.8292506 
 06/06  02:00:00,2197458030.068768,36545657.73145594,1262579853.8292506 
 06/06  03:00:00,2177374764.4600234,36545657.73145594,1262579853.8292506 
 06/06  04:00:00,2574328592.187801,36545657.73145594,1262579853.8292506 
 06/06  05:00:00,2696370620.511182,38137022.65685523,1262579853.8292506 
 06/06  06:00:00,3296954252.9120207,85566540.34977514,1366942902.3483958 
 06/06  07:00:00,3557170478.17016,258482852.52808893,1366942902.3483958 
 06/06  08:00:00,5160041070.972093,766152785.2377064,1950440010.7550895 
 06/06  09:00:00,5182958008.208633,766134049.2768176,1950440010.7550895 
 06/06  10:00:00,5059154743.578073,766134049.2768176,1950440010.7550895 
 06/06  11:00:00,5149998016.363326,766134049.2768176,1950440010.7550895 
 06/06  12:00:00,4907503689.483403,766134049.2768176,1833740589.0737503 
 06/06  13:00:00,5224670482.477529,766134049.2768176,1950440010.7550895 
 06/06  14:00:00,5235543453.580254,766134049.2768176,1950440010.7550895 
 06/06  15:00:00,5362236896.873532,766134049.2768176,1950440010.7550895 
 06/06  16:00:00,5558660063.894461,766134049.2768176,1950440010.7550895 
 06/06  17:00:00,4036836862.236724,427427406.4782775,1483642324.0297346 
 06/06  18:00:00,3678129425.083899,268033230.5885322,1366942902.3483958 
 06/06  19:00:00,3795285750.4027643,283670876.35686886,1366942902.3483958 
 06/06  20:00:00,3828173861.0800285,197140613.16817346,1366942902.3483958 
 06/06  21:00:00,3797404297.5902185,197765105.62937143,1366942902.3483958 
 06/06  22:00:00,2787205010.283765,98887927.4796197,1366942902.3483958 
 06/06  23:00:00,2743832229.185118,49438589.07487582,1366942902.3483958 
 06/06  24:00:00,2539294502.9364953,38694479.62202592,1262579853.8292506 
 06/07  01:00:00,2429116856.931654,36545657.73145594,1262579853.8292506 
 06/07  02:00:00,2444364014.2797346,36545657.73145594,1262579853.8292506 
 06/07  03:00:00,2408137469.634434,36545657.73145594,1262579853.8292506 
 06/07  04:00:00,2454793985.1407156,36545657.73145594,1262579853.8292506 
 06/07  05:00:00,2558098589.924219,38137022.65685523,1262579853.8292506 
 06/07  06:00:00,3046402645.664778,86291588.98876587,1366942902.3483958 
 06/07  07:00:00,3265542440.75648,260504283.43061137,1366942902.3483958 
 06/07  08:00:00,4796871390.708833,767071261.2220924,1950440010.7550895 
 06/07  09:00:00,4827986887.630581,766134049.2768176,1950440010.7550895 
 06/07  10:00:00,4759245639.030494,766134049.2768176,1950440010.7550895 
 06/07  11:00:00,4766200502.678881,766134049.2768176,1950440010.7550895 
 06/07  12:00:00,4430025772.865776,766134049.2768176,1833740589.0737503 
 06/07  13:00:00,4616604990.770914,766134049.2768176,1950440010.7550895 
 06/07  14:00:00,4569731614.924437,767187485.5188116,1950440010.7550895 
 06/07  15:00:00,4685669615.158371,768191845.1144099,1950440010.7550895 
 06/07  16:00:00,4813078091.6283045,772100105.7984314,1950440010.7550895 
 06/07  17:00:00,3777066184.1207595,431284656.6833001,1483642324.0297346 
 06/07  18:00:00,3339768827.5354342,263720537.71173275,1366942902.3483958 
 06/07  19:00:00,3276270434.1399755,284158296.5871231,1366942902.3483958 
 06/07  20:00:00,3243323251.0235133,197300784.2223448,1366942902.3483958 
 06/07  21:00:00,3162239192.5104947,197765105.62937143,1366942902.3483958 
 06/07  22:00:00,2376386073.093466,98887927.4796197,1366942902.3483958 
 06/07  23:00:00,2263080768.0590553,49438589.07487582,1366942902.3483958 
 06/07  24:00:00,2097421890.158096,38694479.62202592,1262579853.8292506 
 06/08  01:00:00,2095911856.960655,36545657.73145594,1262579853.8292506 
 06/08  02:00:00,2093188866.8072212,36545657.73145594,1262579853.8292506 
 06/08  03:00:00,2090731932.7702193,36545657.73145594,1262579853.8292506 
 06/08  04:00:00,2295993833.6753645,36545657.73145594,1262579853.8292506 
 06/08  05:00:00,2590748376.800235,38137022.65685523,1262579853.8292506 
 06/08  06:00:00,3241275006.729955,86864889.64236106,1366942902.3483958 
 06/08  07:00:00,3345855048.835453,264398300.63568488,1366942902.3483958 
