Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 07/18  21:00:00,1243406.028343979,4476261702.038325 
 07/18  22:00:00,871536.4575495342,3137531247.1783223 
 07/18  23:00:00,874878.5939776999,3149562938.3197184 
 07/18  24:00:00,811243.610937316,2920476999.374338 
 07/19  01:00:00,813315.2639458133,2927934950.204928 
 07/19  02:00:00,800969.652330924,2883490748.391327 
 07/19  03:00:00,810568.6187455403,2918047027.483945 
 07/19  04:00:00,1029622.0949519317,3706639541.826954 
 07/19  05:00:00,1021867.9330899031,3678724559.1236506 
 07/19  06:00:00,1247885.5096914496,4492387834.889218 
 07/19  07:00:00,1290066.9901525679,4644241164.549245 
 07/19  08:00:00,1814268.3027587747,6531365889.931587 
 07/19  09:00:00,1856023.476110662,6681684513.99838 
 07/19  10:00:00,1861337.9676793881,6700816683.645796 
 07/19  11:00:00,1868830.099009841,6727788356.435423 
 07/19  12:00:00,1780691.511229295,6410489440.425462 
 07/19  13:00:00,1897040.1266176563,6829344455.823561 
 07/19  14:00:00,1972610.4986538223,7101397795.153757 
 07/19  15:00:00,1978916.5406821824,7124099546.455854 
 07/19  16:00:00,2024400.5680512255,7287842044.984409 
 07/19  17:00:00,1678398.5719409806,6042234858.987531 
 07/19  18:00:00,1421682.4540392244,5118056834.541208 
 07/19  19:00:00,1358581.19580436,4890892304.895696 
 07/19  20:00:00,1324235.7676580583,4767248763.56901 
 07/19  21:00:00,1280430.807844921,4609550908.241715 
 07/19  22:00:00,977122.8861552315,3517642390.158833 
 07/19  23:00:00,1001661.0031069756,3605979611.185113 
 07/19  24:00:00,966417.5067287106,3479103024.223358 
 07/20  01:00:00,966108.6800491613,3477991248.176981 
 07/20  02:00:00,934672.7498441477,3364821899.438931 
 07/20  03:00:00,970427.8714597846,3493540337.2552247 
 07/20  04:00:00,983040.6297759889,3538946267.1935596 
 07/20  05:00:00,1025238.9298811266,3690860147.572056 
 07/20  06:00:00,1233899.2503154315,4442037301.135554 
 07/20  07:00:00,1283387.9708619192,4620196695.102909 
 07/20  08:00:00,1796077.2278898405,6465878020.403425 
 07/20  09:00:00,1791801.7582427121,6450486329.673761 
 07/20  10:00:00,1770073.2149545627,6372263573.836426 
 07/20  11:00:00,1808519.560389985,6510670417.403945 
 07/20  12:00:00,1638393.3495940622,5898216058.538623 
 07/20  13:00:00,1818949.006827968,6548216424.580681 
 07/20  14:00:00,1849854.4804983095,6659476129.793911 
 07/20  15:00:00,1881308.8326139345,6772711797.410162 
 07/20  16:00:00,1941148.941529943,6988136189.5077915 
 07/20  17:00:00,1509793.4212086883,5435256316.351278 
 07/20  18:00:00,1360608.1303856303,4898189269.388269 
 07/20  19:00:00,1327782.4090446439,4780016672.560719 
 07/20  20:00:00,1306091.543052376,4701929554.988554 
 07/20  21:00:00,1260114.7450645429,4536413082.232354 
 07/20  22:00:00,874075.1537352601,3146670553.446937 
 07/20  23:00:00,872602.9919377309,3141370770.9758306 
 07/20  24:00:00,808256.874022455,2909724746.4808383 
 07/21  01:00:00,814414.5947219356,2931892540.9989676 
 07/21  02:00:00,804848.8013588422,2897455684.891832 
 07/21  03:00:00,814361.6764294376,2931702035.145976 
 07/21  04:00:00,1024746.9854383656,3689089147.5781155 
 07/21  05:00:00,1017252.1709492825,3662107815.4174166 
 07/21  06:00:00,1251617.3100039018,4505822316.014047 
 07/21  07:00:00,1296416.6423414613,4667099912.429261 
 07/21  08:00:00,1813890.6095876421,6530006194.515509 
 07/21  09:00:00,1827497.6942346583,6578991699.244766 
 07/21  10:00:00,1808721.0988077547,6511395955.707914 
 07/21  11:00:00,1840005.0558555303,6624018201.079906 
 07/21  12:00:00,1686463.0992641933,6071267157.351097 
 07/21  13:00:00,1845327.5237764616,6643179085.595261 
 07/21  14:00:00,1834610.7776819596,6604598799.655051 
 07/21  15:00:00,1820151.1776010087,6552544239.363629 
 07/21  16:00:00,1848849.9353310612,6655859767.191817 
 07/21  17:00:00,1440302.181094094,5185087851.938738 
 07/21  18:00:00,1300399.7212502423,4681438996.500872 
 07/21  19:00:00,1232667.1342156818,4437601683.176454 
 07/21  20:00:00,1253267.0939385518,4511761538.178786 
 07/21  21:00:00,1214759.9036715673,4373135653.217642 
 07/21  22:00:00,862551.4866011897,3105185351.7642837 
 07/21  23:00:00,838126.3054906661,3017254699.7663975 
 07/21  24:00:00,764211.8395209209,2751162622.2753153 
 07/22  01:00:00,768967.0688815494,2768281447.9735775 
 07/22  02:00:00,761975.9480934745,2743113413.1365094 
 07/22  03:00:00,766173.4840991149,2758224542.7568135 
 07/22  04:00:00,927244.216173893,3338079178.2260146 
 07/22  05:00:00,976804.3058908108,3516495501.2069187 
 07/22  06:00:00,1175505.9465986767,4231821407.7552357 
 07/22  07:00:00,1191464.9829580977,4289273938.649152 
 07/22  08:00:00,1306951.5380634146,4705025537.028293 
 07/22  09:00:00,1281269.7960587726,4612571265.811581 
 07/22  10:00:00,1257503.290740313,4527011846.665127 
 07/22  11:00:00,1266221.4184246762,4558397106.328835 
 07/22  12:00:00,1157546.239302759,4167166461.489932 
 07/22  13:00:00,1179011.1905151368,4244440285.854493 
 07/22  14:00:00,1179086.170760005,4244710214.736017 
 07/22  15:00:00,1194730.0758578319,4301028273.088195 
 07/22  16:00:00,1233227.8670549786,4439620321.3979225 
 07/22  17:00:00,1115302.9106606396,4015090478.3783035 
 07/22  18:00:00,869827.3398785061,3131378423.562622 
 07/22  19:00:00,827514.7944261534,2979053259.934153 
 07/22  20:00:00,841072.693438287,3027861696.377834 
 07/22  21:00:00,834161.8368661972,3002982612.71831 
 07/22  22:00:00,794895.8427821449,2861625034.0157213 
 07/22  23:00:00,796895.5941154374,2868824138.8155746 
 07/22  24:00:00,767430.5554286825,2762749999.5432577 
 07/23  01:00:00,771245.2521905476,2776482907.885972 
 07/23  02:00:00,759985.1942764111,2735946699.3950806 
 07/23  03:00:00,774132.6543131857,2786877555.5274687 
 07/23  04:00:00,757967.4470346418,2728682809.324711 
 07/23  05:00:00,789501.3083768206,2842204710.1565547 
 07/23  06:00:00,867949.877991561,3124619560.769619 
 07/23  07:00:00,958411.7082683764,3450282149.7661552 
 07/23  08:00:00,1013953.5251335934,3650232690.480935 
 07/23  09:00:00,1048556.3386974083,3774802819.310669 
 07/23  10:00:00,992947.181169122,3574609852.2088385 
 07/23  11:00:00,1030698.417616408,3710514303.4190683 
 07/23  12:00:00,999627.058941373,3598657412.188943 
 07/23  13:00:00,1042704.9345393706,3753737764.341734 
 07/23  14:00:00,1033659.9461220918,3721175806.0395308 
 07/23  15:00:00,1065313.2585971004,3835127730.9495625 
 07/23  16:00:00,1075890.1167192773,3873204420.189398 
 07/23  17:00:00,1108476.0390957596,3990513740.744735 
 07/23  18:00:00,1054247.3293651498,3795290385.714538 
 07/23  19:00:00,1049383.5995064036,3777780958.223052 
 07/23  20:00:00,1042226.0199536402,3752013671.833104 
 07/23  21:00:00,1002094.9880048305,3607541956.81739 
 07/23  22:00:00,995821.3970968492,3584957029.548656 
 07/23  23:00:00,936872.4180387324,3372740704.9394374 
 07/23  24:00:00,940340.1769748878,3385224637.1095963 
 07/24  01:00:00,935356.7129902026,3367284166.7647305 
 07/24  02:00:00,902952.0761562985,3250627474.1626744 
 07/24  03:00:00,878644.4233086464,3163119923.911128 
 07/24  04:00:00,1009214.5503324658,3633172381.1968765 
 07/24  05:00:00,1020795.8025947293,3674864889.3410254 
 07/24  06:00:00,1263925.117287875,4550130422.236348 
 07/24  07:00:00,1309552.5392676035,4714389141.363373 
 07/24  08:00:00,1824476.2512800174,6568114504.60806 
 07/24  09:00:00,1828994.5069295357,6584380224.946325 
 07/24  10:00:00,1806715.825805787,6504176972.900833 
 07/24  11:00:00,1847857.0460793485,6652285365.88565 
 07/24  12:00:00,1692554.5999382,6093196559.77752 
 07/24  13:00:00,1879300.5202894872,6765481873.042151 
 07/24  14:00:00,1910118.7198897887,6876427391.603238 
 07/24  15:00:00,1900652.316943154,6842348340.995351 
 07/24  16:00:00,2015650.9873822955,7256343554.57626 
 07/24  17:00:00,1636267.7717343885,5890563978.243799 
 07/24  18:00:00,1424353.5049907628,5127672617.966746 
 07/24  19:00:00,1355922.7603616363,4881321937.301891 
 07/24  20:00:00,1383710.8862245164,4981359190.408259 
 07/24  21:00:00,1336804.2744930678,4812495388.175044 
 07/24  22:00:00,1001745.3968988425,3606283428.8358326 
 07/24  23:00:00,995254.0362895033,3582914530.6422124 
 07/24  24:00:00,939651.7543001153,3382746315.4804144 
 07/25  01:00:00,962026.1200108797,3463294032.039167 
 07/25  02:00:00,945069.1906539496,3402249086.354218 
 07/25  03:00:00,943172.9717374168,3395422698.2547007 
 07/25  04:00:00,1002528.8755833491,3609103952.100056 
 07/25  05:00:00,1038375.3068113987,3738151104.5210342 
 07/25  06:00:00,1248537.4794105862,4494734925.878109 
 07/25  07:00:00,1293767.9926666343,4657564773.599884 
 07/25  08:00:00,1786619.1622278541,6431828984.020273 
 07/25  09:00:00,1777848.3616487265,6400254101.935413 
 07/25  10:00:00,1748003.1063832792,6292811182.979803 
 07/25  11:00:00,1779198.8101946407,6405115716.7007065 
 07/25  12:00:00,1628629.5223058609,5863066280.301099 
 07/25  13:00:00,1780891.3755358728,6411208951.929142 
 07/25  14:00:00,1792033.1496766768,6451319338.836037 
 07/25  15:00:00,1825523.9110078216,6571886079.628155 
 07/25  16:00:00,1901387.6142500367,6844995411.300129 
 07/25  17:00:00,1484236.3827433612,5343250977.8761 
 07/25  18:00:00,1345509.2447510588,4843833281.103812 
 07/25  19:00:00,1304994.0180746506,4697978465.068743 
 07/25  20:00:00,1288970.1871760015,4640292673.833605 
 07/25  21:00:00,1264181.462993898,4551053266.778033 
 07/25  22:00:00,880084.7456840695,3168305084.46265 
 07/25  23:00:00,875845.7647933845,3153044753.2561846 
 07/25  24:00:00,916480.6245016521,3299330248.205948 
 07/26  01:00:00,827872.9215632388,2980342517.62766 
 07/26  02:00:00,803390.7865090439,2892206831.432558 
 07/26  03:00:00,834444.1433290509,3003998915.9845843 
 07/26  04:00:00,1037996.2291356089,3736786424.8881917 
 07/26  05:00:00,1029070.407961857,3704653468.6626844 
 07/26  06:00:00,1217813.8223560676,4384129760.481844 
 07/26  07:00:00,1274100.645956082,4586762325.441895 
 07/26  08:00:00,1774461.7257719755,6388062212.779111 
 07/26  09:00:00,1748099.2387181965,6293157259.385505 
 07/26  10:00:00,1704475.534287624,6136111923.435446 
 07/26  11:00:00,1710761.1357774048,6158740088.798656 
 07/26  12:00:00,1565804.1937615676,5636895097.541642 
 07/26  13:00:00,1709978.1232942026,6155921243.859129 
 07/26  14:00:00,1723948.6073662092,6206214986.518352 
 07/26  15:00:00,1718799.454894104,6187678037.6187725 
 07/26  16:00:00,1787829.398672142,6436185835.21971 
 07/26  17:00:00,1417181.1900205717,5101852284.074059 
 07/26  18:00:00,1280048.6924924825,4608175292.972937 
 07/26  19:00:00,1248959.2451112003,4496253282.400321 
 07/26  20:00:00,1232758.3583748888,4437930090.149598 
 07/26  21:00:00,1200716.9739642444,4322581106.271279 
 07/26  22:00:00,864069.8190548633,3110651348.5975084 
 07/26  23:00:00,827745.478781165,2979883723.6121936 
 07/26  24:00:00,793024.435438445,2854887967.578402 
 07/27  01:00:00,787404.1767553646,2834655036.319314 
 07/27  02:00:00,794789.0076625549,2861240427.5851974 
 07/27  03:00:00,783901.3252088713,2822044770.751937 
 07/27  04:00:00,954440.5154438704,3435985855.597934 
 07/27  05:00:00,1008916.3417191213,3632098830.1888375 
 07/27  06:00:00,1179398.748570854,4245835494.855075 
 07/27  07:00:00,1243364.7206497984,4476112994.339274 
 07/27  08:00:00,1748541.3571149427,6294748885.613793 
 07/27  09:00:00,1728453.1388503045,6222431299.861095 
 07/27  10:00:00,1720457.8002774937,6193648080.998977 
 07/27  11:00:00,1717849.9511039115,6184259823.97408 
 07/27  12:00:00,1579415.9371371167,5685897373.693619 
 07/27  13:00:00,1707755.3195952307,6147919150.54283 
 07/27  14:00:00,1738901.7377068128,6260046255.744524 
 07/27  15:00:00,1725565.5248249595,6212035889.369853 
 07/27  16:00:00,1780953.2676503186,6411431763.541145 
 07/27  17:00:00,1408086.350639512,5069110862.302244 
 07/27  18:00:00,1266098.3798847382,4557954167.585057 
 07/27  19:00:00,1247492.152574679,4490971749.268845 
 07/27  20:00:00,1238435.6023405031,4458368168.425811 
 07/27  21:00:00,1195098.8954363347,4302356023.570806 
 07/27  22:00:00,857673.8680462694,3087625924.96657 
 07/27  23:00:00,833285.1595836667,2999826574.5012 
 07/27  24:00:00,778406.594735316,2802263741.047138 
 07/28  01:00:00,787476.9879119847,2834917156.483145 
 07/28  02:00:00,787140.7821425628,2833706815.7132263 
 07/28  03:00:00,785771.5248581124,2828777489.4892054 
 07/28  04:00:00,911642.6940595814,3281913698.6144924 
 07/28  05:00:00,991197.1419646294,3568309711.0726657 
 07/28  06:00:00,1189971.3894716955,4283897002.0981045 
 07/28  07:00:00,1241060.9948131556,4467819581.327361 
 07/28  08:00:00,1745832.7855598757,6284998028.01555 
 07/28  09:00:00,1738862.976803842,6259906716.49383 
 07/28  10:00:00,1718982.3533125862,6188336471.925308 
 07/28  11:00:00,1758693.3787586375,6331296163.531095 
 07/28  12:00:00,1602226.213482721,5768014368.537795 
 07/28  13:00:00,1772791.758048869,6382050328.975928 
 07/28  14:00:00,1803695.9035935665,6493305252.936838 
 07/28  15:00:00,1813631.5511423654,6529073584.1125145 
 07/28  16:00:00,1877452.643092868,6758829515.13432 
 07/28  17:00:00,1474698.372021356,5308914139.276882 
 07/28  18:00:00,1339412.0196620505,4821883270.783382 
 07/28  19:00:00,1211105.0501118626,4359978180.402705 
 07/28  20:00:00,1142323.0237711233,4112362885.5760427 
 07/28  21:00:00,1125049.6716543941,4050178817.9558187 
 07/28  22:00:00,860258.3371482241,3096930013.7336073 
 07/28  23:00:00,823821.6391700426,2965757901.012153 
 07/28  24:00:00,764568.9578936802,2752448248.4172487 
 07/29  01:00:00,744260.2760328595,2679336993.718294 
 07/29  02:00:00,761481.4896592014,2741333362.7731247 
 07/29  03:00:00,759965.5979175462,2735876152.5031652 
 07/29  04:00:00,881375.6622552285,3172952384.118823 
 07/29  05:00:00,953198.1976482415,3431513511.5336695 
 07/29  06:00:00,1171612.9664215946,4217806679.1177397 
 07/29  07:00:00,1148826.7977618526,4135776471.94267 
 07/29  08:00:00,1313710.2203471852,4729356793.2498665 
 07/29  09:00:00,1279027.3662796563,4604498518.606764 
 07/29  10:00:00,1245062.6189186533,4482225428.107151 
 07/29  11:00:00,1276730.7017844776,4596230526.42412 
 07/29  12:00:00,1173173.6180340291,4223425024.922505 
 07/29  13:00:00,1190808.1049896441,4286909177.9627194 
 07/29  14:00:00,1190451.528617493,4285625503.0229754 
 07/29  15:00:00,1219036.4080590105,4388531069.012437 
 07/29  16:00:00,1294990.608270317,4661966189.773141 
 07/29  17:00:00,1185792.8461631832,4268854246.187459 
 07/29  18:00:00,1091431.3849363355,3929152985.770808 
 07/29  19:00:00,1014336.7243674942,3651612207.722979 
 07/29  20:00:00,1079836.4527927423,3887411230.053872 
 07/29  21:00:00,1002477.4326498364,3608918757.539411 
 07/29  22:00:00,1022326.0475144825,3680373771.052137 
 07/29  23:00:00,951247.3271198528,3424490377.6314707 
 07/29  24:00:00,980793.8811844517,3530857972.2640257 
 07/30  01:00:00,892775.3472126964,3213991249.965708 
 07/30  02:00:00,867668.5349213147,3123606725.7167325 
 07/30  03:00:00,864607.6258834596,3112587453.1804543 
 07/30  04:00:00,840321.4160446688,3025157097.760807 
 07/30  05:00:00,866925.9435803648,3120933396.889313 
 07/30  06:00:00,957458.5833726758,3446850900.1416326 
 07/30  07:00:00,963838.2005554236,3469817521.9995236 
 07/30  08:00:00,1016424.405609821,3659127860.1953564 
 07/30  09:00:00,1013194.035151662,3647498526.5459824 
 07/30  10:00:00,957342.1342943218,3446431683.4595585 
 07/30  11:00:00,996670.5860013288,3588014109.6047835 
 07/30  12:00:00,991554.470412842,3569596093.48623 
 07/30  13:00:00,1024342.005035478,3687631218.1277204 
 07/30  14:00:00,1015862.5116312957,3657105041.8726645 
 07/30  15:00:00,1059531.1712998112,3814312216.679318 
 07/30  16:00:00,1090027.0216387613,3924097277.8995395 
 07/30  17:00:00,1149610.0822769788,4138596296.197125 
 07/30  18:00:00,1077118.2129731495,3877625566.703339 
 07/30  19:00:00,1076101.2656249,3873964556.249642 
 07/30  20:00:00,1076184.5972887285,3874264550.2394223 
 07/30  21:00:00,1062793.4998142961,3826056599.3314657 
 07/30  22:00:00,1006079.6701338416,3621886812.4818287 
 07/30  23:00:00,1022626.6455960227,3681455924.145681 
 07/30  24:00:00,995650.3251035307,3584341170.37271 
 07/31  01:00:00,1026974.3847694537,3697107785.170033 
 07/31  02:00:00,1010375.6910343921,3637352487.723812 
 07/31  03:00:00,1018573.2801680411,3666863808.6049476 
 07/31  04:00:00,996600.5516987811,3587761986.1156116 
 07/31  05:00:00,1071038.8877279242,3855739995.820528 
 07/31  06:00:00,1254900.5973626713,4517642150.505617 
 07/31  07:00:00,1298192.4427872503,4673492794.0341015 
 07/31  08:00:00,1825004.3159748863,6570015537.509587 
 07/31  09:00:00,1811880.9922049826,6522771571.937935 
 07/31  10:00:00,1791552.430141973,6449588748.511103 
 07/31  11:00:00,1835078.1139016757,6606281210.046028 
 07/31  12:00:00,1651146.717219375,5944128181.989751 
 07/31  13:00:00,1827655.5969723866,6579560149.100592 
 07/31  14:00:00,1857522.3172897932,6687080342.243252 
 07/31  15:00:00,1901407.5838734147,6845067301.94429 
 07/31  16:00:00,1950885.235426058,7023186847.533806 
 07/31  17:00:00,1537563.4529646847,5535228430.672865 
 07/31  18:00:00,1396202.6558986735,5026329561.235225 
 07/31  19:00:00,1362237.3752193113,4904054550.78952 
 07/31  20:00:00,1322062.305947761,4759424301.41194 
 07/31  21:00:00,1243422.7243624867,4476321807.704952 
 07/31  22:00:00,936790.2229595542,3372444802.654395 
 07/31  23:00:00,956414.2406215885,3443091266.237719 
 07/31  24:00:00,1041920.139060085,3750912500.616305 
 08/01  01:00:00,1062138.1141988253,3823697211.1157713 
 08/01  02:00:00,1079127.117771656,3884857623.9779606 
 08/01  03:00:00,1097976.0258437938,3952713693.0376573 
 08/01  04:00:00,1148559.0779106843,4134812680.478463 
 08/01  05:00:00,1201559.3721029575,4325613739.570646 
 08/01  06:00:00,1415034.1068797298,5094122784.767028 
 08/01  07:00:00,1467540.2756152658,5283144992.214958 
 08/01  08:00:00,1962338.7783020912,7064419601.887526 
 08/01  09:00:00,1947303.120986826,7010291235.55257 
 08/01  10:00:00,1932478.2566628084,6956921723.986107 
 08/01  11:00:00,1960300.501731152,7057081806.232145 
 08/01  12:00:00,1815788.262191682,6536837743.890055 
 08/01  13:00:00,1989215.1098590705,7161174395.49265 
 08/01  14:00:00,2015878.5709445241,7257162855.400283 
 08/01  15:00:00,2066382.4072370157,7438976666.053253 
 08/01  16:00:00,2086655.7067557701,7511960544.32077 
 08/01  17:00:00,1706124.116507734,6142046819.42784 
 08/01  18:00:00,1529685.5249523462,5506867889.828445 
 08/01  19:00:00,1489091.5271016245,5360729497.565848 
 08/01  20:00:00,1472128.9498326883,5299664219.397677 
 08/01  21:00:00,1438319.2080866417,5177949149.11191 
 08/01  22:00:00,1159784.6445886653,4175224720.519195 
 08/01  23:00:00,1156449.74262257,4163219073.44125 
 08/01  24:00:00,1134150.5907040404,4082942126.5345454 
 08/02  01:00:00,1090859.2738825679,3927093385.9772453 
 08/02  02:00:00,1133856.227645957,4081882419.525444 
 08/02  03:00:00,1090810.8974421711,3926919230.7918158 
 08/02  04:00:00,1178466.3178982001,4242478744.433521 
 08/02  05:00:00,1185959.3147533217,4269453533.1119556 
 08/02  06:00:00,1425587.4950957336,5132114982.344641 
 08/02  07:00:00,1454645.6973665117,5236724510.519443 
 08/02  08:00:00,1964567.7957953326,7072444064.863194 
 08/02  09:00:00,1976266.102737746,7114557969.855883 
 08/02  10:00:00,1961039.5882784845,7059742517.802544 
 08/02  11:00:00,2014975.0400464914,7253910144.167366 
 08/02  12:00:00,1853013.1459779136,6670847325.520485 
 08/02  13:00:00,2016879.050823596,7260764582.964942 
 08/02  14:00:00,2008778.853418209,7231603872.30555 
 08/02  15:00:00,1981608.3178885104,7133789944.398634 
 08/02  16:00:00,2013738.1194652792,7249457230.075001 
 08/02  17:00:00,1602094.0316803223,5767538514.049159 
 08/02  18:00:00,1459931.9559686084,5255755041.486991 
 08/02  19:00:00,1432193.1812043472,5155895452.33565 
 08/02  20:00:00,1423057.7645263877,5123007952.294995 
 08/02  21:00:00,1366574.2127771096,4919667165.997595 
 08/02  22:00:00,1047422.4681107498,3770720885.1986995 
 08/02  23:00:00,1019232.2628656101,3669236146.316197 
 08/02  24:00:00,956412.9236793825,3443086525.245776 
 08/03  01:00:00,967114.8828070854,3481613578.105509 
 08/03  02:00:00,960239.2505428608,3456861301.954299 
 08/03  03:00:00,966853.6006387249,3480672962.29941 
 08/03  04:00:00,1140493.2848604193,4105775825.4975095 
 08/03  05:00:00,1172881.0718989945,4222371858.8363805 
 08/03  06:00:00,1382421.9189465155,4976718908.207456 
 08/03  07:00:00,1441886.5111853213,5190791440.267156 
 08/03  08:00:00,1951012.4163275172,7023644698.779058 
 08/03  09:00:00,1953200.858418911,7031523090.308076 
 08/03  10:00:00,1936166.2593563441,6970198533.682836 
 08/03  11:00:00,1908421.8419982397,6870318631.193661 
 08/03  12:00:00,1724365.807632183,6207716907.475858 
 08/03  13:00:00,1928225.705752233,6941612540.708035 
 08/03  14:00:00,1986525.7223178463,7151492600.344244 
 08/03  15:00:00,2022485.100733718,7280946362.641382 
 08/03  16:00:00,2080975.4631673116,7491511667.402319 
 08/03  17:00:00,1634453.1295985524,5884031266.554788 
 08/03  18:00:00,1477222.0912836976,5317999528.621311 
 08/03  19:00:00,1441444.831673228,5189201394.023621 
 08/03  20:00:00,1433566.5270908661,5160839497.527118 
 08/03  21:00:00,1386283.5311583937,4990620712.1702175 
 08/03  22:00:00,1034842.351363875,3725432464.9099493 
 08/03  23:00:00,1087644.0324296423,3915518516.746712 
 08/03  24:00:00,1001887.230378049,3606794029.3609757 
 08/04  01:00:00,966374.3878768418,3478947796.3566318 
 08/04  02:00:00,977447.9798961695,3518812727.6262093 
 08/04  03:00:00,966094.7401952116,3477941064.7027626 
 08/04  04:00:00,1168595.82525001,4206944970.9000354 
 08/04  05:00:00,1174087.1742621772,4226713827.3438373 
 08/04  06:00:00,1362794.7038303353,4906060933.789207 
 08/04  07:00:00,1446224.4351478098,5206407966.532115 
 08/04  08:00:00,1957182.4085475856,7045856670.771304 
 08/04  09:00:00,1932584.024116154,6957302486.818151 
 08/04  10:00:00,1926378.1264428606,6934961255.194295 
 08/04  11:00:00,1965265.3056892639,7074955100.481345 
 08/04  12:00:00,1810996.2024434628,6519586328.796463 
 08/04  13:00:00,2001800.133392945,7206480480.214599 
 08/04  14:00:00,1979081.7752490428,7124694390.896551 
 08/04  15:00:00,2061734.7903694324,7422245245.329954 
 08/04  16:00:00,2156010.7197267762,7761638591.016392 
 08/04  17:00:00,1647078.1718912784,5929481418.8086 
 08/04  18:00:00,1370601.2954482504,4934164663.613701 
 08/04  19:00:00,1360397.996117862,4897432786.024303 
 08/04  20:00:00,1406186.4431447554,5062271195.32112 
 08/04  21:00:00,1401415.2553019805,5045094919.08713 
 08/04  22:00:00,1037730.9816960235,3735831534.1056848 
 08/04  23:00:00,1021118.8122891147,3676027724.240813 
 08/04  24:00:00,936110.104863756,3369996377.509522 
 08/05  01:00:00,947752.2726666798,3411908181.600048 
 08/05  02:00:00,937931.9317834539,3376554954.420434 
 08/05  03:00:00,947694.8779821874,3411701560.7358747 
 08/05  04:00:00,1140594.2269283307,4106139216.9419894 
 08/05  05:00:00,1152443.265483354,4148795755.740074 
 08/05  06:00:00,1412739.1969590923,5085861109.052732 
 08/05  07:00:00,1379907.5925575935,4967667333.207337 
 08/05  08:00:00,1510907.8247119328,5439268168.962957 
 08/05  09:00:00,1499574.7787563608,5398469203.5229 
 08/05  10:00:00,1477347.0012749496,5318449204.589819 
 08/05  11:00:00,1516193.796608841,5458297667.791827 
 08/05  12:00:00,1397033.6628804903,5029321186.369764 
 08/05  13:00:00,1403543.264878458,5052755753.5624485 
 08/05  14:00:00,1409801.8284441747,5075286582.39903 
 08/05  15:00:00,1408291.0430705836,5069847755.054102 
 08/05  16:00:00,1436564.0702792492,5171630653.005299 
 08/05  17:00:00,1281917.5656716456,4614903236.417924 
 08/05  18:00:00,1207430.413242663,4346749487.673588 
 08/05  19:00:00,1161626.1453295771,4181854123.1864786 
 08/05  20:00:00,1237035.7385587932,4453328658.811655 
 08/05  21:00:00,1164658.2496115034,4192769698.601413 
 08/05  22:00:00,1213421.5521634812,4368317587.788533 
 08/05  23:00:00,1135511.8405721763,4087842626.0598354 
 08/05  24:00:00,1095492.3224117272,3943772360.682217 
 08/06  01:00:00,1102073.4143198237,3967464291.5513663 
 08/06  02:00:00,1122425.0028194715,4040730010.1500964 
 08/06  03:00:00,1066121.5419917589,3838037551.1703315 
 08/06  04:00:00,1075609.8112616835,3872195320.54206 
 08/06  05:00:00,1100972.163519231,3963499788.6692314 
 08/06  06:00:00,1194445.7557098211,4300004720.555355 
 08/06  07:00:00,1180337.7687912208,4249215967.648395 
 08/06  08:00:00,1194872.5631963236,4301541227.506764 
 08/06  09:00:00,1150434.1968012494,4141563108.4844985 
 08/06  10:00:00,1122691.194262495,4041688299.3449817 
 08/06  11:00:00,1110240.6825293547,3996866457.105677 
 08/06  12:00:00,1088304.6070981757,3917896585.5534334 
 08/06  13:00:00,1038757.6988527024,3739527715.869729 
 08/06  14:00:00,1085482.5155163973,3907737055.8590307 
 08/06  15:00:00,1094462.584574827,3940065304.4693775 
 08/06  16:00:00,1173598.0017927084,4224952806.453751 
 08/06  17:00:00,1210606.336375823,4358182810.952964 
 08/06  18:00:00,1214444.4164674233,4371999899.282723 
 08/06  19:00:00,1166029.0664484054,4197704639.2142587 
 08/06  20:00:00,1226416.7935369508,4415100456.733023 
 08/06  21:00:00,1160839.3177496179,4179021543.8986244 
 08/06  22:00:00,1093834.4910543612,3937804167.795699 
 08/06  23:00:00,1085509.3359152619,3907833609.294942 
 08/06  24:00:00,1084740.7883701941,3905066838.1326985 
 08/07  01:00:00,1017181.1077141511,3661851987.7709446 
 08/07  02:00:00,1023381.0629140212,3684171826.490475 
 08/07  03:00:00,1055539.8987136567,3799943635.3691645 
 08/07  04:00:00,1128059.0455147857,4061012563.853229 
 08/07  05:00:00,1117280.617180933,4022210221.8513594 
 08/07  06:00:00,1345185.965329286,4842669475.18543 
 08/07  07:00:00,1424059.6268983854,5126614656.834188 
 08/07  08:00:00,1915246.193197148,6894886295.509729 
 08/07  09:00:00,1910737.2958269054,6878654264.976856 
 08/07  10:00:00,1905012.0740718488,6858043466.65865 
 08/07  11:00:00,1951776.091934611,7026393930.964597 
 08/07  12:00:00,1792137.5930461409,6451695334.966105 
 08/07  13:00:00,1963363.7324413704,7068109436.788931 
 08/07  14:00:00,1961210.9859433242,7060359549.395964 
 08/07  15:00:00,1999173.2042878198,7197023535.43615 
 08/07  16:00:00,2082662.67827788,7497585641.8003645 
 08/07  17:00:00,1667855.6313375004,6004280272.815002 
 08/07  18:00:00,1519741.1955631897,5471068304.027483 
 08/07  19:00:00,1479824.9172080073,5327369701.948826 
 08/07  20:00:00,1463610.4372590994,5268997574.132758 
 08/07  21:00:00,1410856.374080969,5079082946.691488 
 08/07  22:00:00,1047099.9490080978,3769559816.429151 
 08/07  23:00:00,1143829.5316808652,4117786314.051113 
