Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),NaturalGas:Facility [J](Hourly) 
 10/16  13:00:00,17.3875,6.283938244188094,5.489175075936803,4.8253603900893465,6.302321432279975,5.782087704240407,6.610050033840269,25.282417183897522,133.9659914235217,18.399993112760967,23.89880647163183,0.0,1737.309821307465,23.902187096490522,0.0,1165.7727621068714,23.89900855211893,0.0,999.993793452985,23.479312130394064,0.0,564.4063536894249,23.898870597837664,0.0,1542.5490009880389,0.0,0.0,5734.656139772924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1552.2962162355561,1552.2962162355561,3944.5065974532104,3944.5065974532104,0.0,0.0,1490.7991600505752,5734.656139772924,12.226637840788179,7.22,0.27377462848984185,7225.455299823499,50.683606601316725,0.0,12.226637840788179,0.27377462848984185,20.418331409466468,0.006073337587084012,4.011392228284771,16.00469154546622,0.7515481395104935,0.006073337587084012,16.0,82.0,0.0,0.0,0.08321775069515366,7.219999999999999,0.0952775298610441,11.501254246064676,0.2605884864827881,0.0038547974658460645,11.5,17.3875,0.2605884864827881,0.0038547974658460645,4.5,45485188.15084748,0.0 
 10/16  14:00:00,18.1125,5.431864108607748,4.855450110521211,4.819458692574859,5.69817001635229,5.408571307314739,6.026132223945287,25.800547182710467,0.0,277.58212447922597,24.384898039035924,0.0,2231.0378844483794,23.89911630143882,0.0,926.2117783856244,23.898917794369197,0.0,1298.95352826624,23.83228678747752,0.0,627.8583370710977,23.901347365537877,0.0,2063.0873214693584,0.0,0.0,7107.983690877372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.851208792064,1742.851208792064,5507.675675175356,5507.675675175356,0.0,0.0,1762.473009130858,7107.983690877372,13.008984557606379,7.219999999999999,0.29309091769209816,8870.45670000823,50.683606601316725,0.0,13.008984557606379,0.29309091769209816,21.469918054205444,0.005804314962954784,3.375242336595196,15.995609983245288,0.8734526067072639,0.005804314962954784,16.0,82.0,0.0,0.0,0.11291099310187847,7.219999999999999,0.10482506326483354,11.50023248342294,0.2605884864827881,0.0035707037265822433,11.5,18.1125,0.2605884864827881,0.0035707037265822433,4.5,49457741.80978008,0.0 
 10/16  15:00:00,18.3,5.484299180861402,5.131567389730527,5.1711568045385885,5.775722237320481,5.2273055908756,6.21396213073548,26.305488211969646,0.0,408.44105679969925,25.217895769343706,0.0,2451.321974935084,23.898909449260046,0.0,834.7644191095346,23.89877500707808,0.0,1408.7521490507397,23.898587446105573,0.0,915.3433995284582,24.072689262870128,0.0,2139.2215553541564,0.0,0.0,8047.673386533745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.7291005877628,1791.7291005877628,6281.914255151326,6281.914255151326,0.0,0.0,1950.1451956537974,8047.673386533745,13.550890737227036,7.219999999999999,0.3035705763939112,9997.818582187543,50.683606601316725,0.0,13.550890737227036,0.3035705763939113,22.023422037461998,0.005759654915182805,3.2574944332694464,16.00053692899719,0.9151470215960716,0.005759654915182805,16.0,82.0,0.0,0.0,0.12700138491668855,7.219999999999999,0.10722037213334071,11.499457594419175,0.2605884864827881,0.0033417715332208333,11.5,18.3,0.2605884864827881,0.0033417715332208333,4.5,51159287.388326615,0.0 
 10/16  16:00:00,18.3,5.743913586674537,5.394886544143514,5.628089625603552,6.096957461945948,5.001294452319588,6.505269557659599,26.56243508544156,0.0,507.08682803720603,25.285901737276184,0.0,2470.709231395933,23.898881745042928,0.0,702.6538158566487,23.898810782389702,0.0,1263.045497712324,23.89869033450042,0.0,1079.0980881954083,24.07584150832298,0.0,2141.3270960951904,0.0,0.0,8238.279513330786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1791.6612116120034,1791.6612116120034,6347.508978530053,6347.508978530053,0.0,0.0,1988.2227587307611,8238.279513330786,13.556614489277274,7.219999999999999,0.31054073554993294,10226.502272061549,50.683606601316725,0.0,13.556614489277274,0.310540735549933,22.203368723514526,0.00581467080227464,3.3843972400926563,15.999537701701794,0.9008028755035966,0.00581467080227464,16.0,82.0,0.0,0.0,0.12756033378337978,7.219999999999999,0.10722037213334071,11.498996855852283,0.2605884864827881,0.003284317158947902,11.5,18.3,0.2605884864827881,0.003284317158947902,4.5,49461334.35531283,0.0 
 10/16  17:00:00,16.2375,5.860944777029984,5.311183375820306,6.157209334538471,6.78306048003498,4.9557763404965565,6.579160928919467,26.546827622016984,0.0,392.0016090430954,24.712626605285763,0.0,2317.8875938607644,23.78545945973491,0.0,526.8307940059061,23.89905457567145,0.0,849.0706094878942,23.898825643188655,0.0,1017.4641015524685,23.906146147945297,0.0,1965.7549142538423,0.0,0.0,6737.488413656165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.3828249476403,1248.3828249476403,5268.6645357659045,5268.6645357659045,0.0,0.0,1679.4667884337493,6737.488413656165,12.871355727285753,7.22,0.284142490552617,8416.955202089914,50.683606601316725,0.0,12.871355727285753,0.284142490552617,21.70428009066223,0.005786726079190419,3.2747704467451046,16.001860879621212,0.8044494019042341,0.005786726079190419,16.0,82.0,0.0,0.0,0.10672011745458662,7.219999999999999,0.07909350576960204,11.499682584995378,0.2605884864827881,0.0033996317599182483,11.5,16.2375,0.2605884864827881,0.0033996317599182483,4.5,44485383.680465534,0.0 
 10/16  18:00:00,12.250000000000002,6.102935593695064,5.314874650280785,5.944847551802953,7.721808936174573,5.272280193895302,6.458584929988131,26.262642580351457,57.27328648341472,49.15546565029808,23.906468187836367,0.0,1306.6620601385862,23.259070197245112,0.0,484.7341375643009,23.773129693633592,0.0,599.8510113777879,23.74261492513767,0.0,606.3381387852858,23.89841873697403,0.0,1801.044573811016,0.0,0.0,3624.565276440985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.98218400905506,256.98218400905506,2888.7587313332047,2888.7587313332047,0.0,0.0,1083.1687016202452,3624.565276440985,11.083572911891526,7.219999999999999,0.22078377610677058,4707.733978061231,50.683606601316725,0.0,11.083572911891526,0.22078377610677058,19.830502132676575,0.0054584140559350135,2.462246302795271,16.02575932751454,0.6064547637746044,0.0054584140559350135,16.0,82.0,0.0,0.0,0.06179855617162477,7.219999999999999,0.01716746082413897,11.274775348704617,0.2605884864827881,0.0033921236956899053,11.5,12.250000000000002,0.2605884864827881,0.0033921236956899053,4.5,41945183.15331046,0.0 
 10/16  19:00:00,8.85,5.451595339237833,4.648757144600983,3.2213916266341354,6.1529033607586525,2.8689408204298874,6.058990584430266,25.40538926703063,8.244916480865413,26.774178681103876,23.020750783080285,0.0,560.0812387054625,22.276410214668292,0.0,300.446340129604,22.516886623466025,0.0,460.9364663179063,22.411590161353683,0.0,419.01323365170316,23.845346328088034,0.0,649.7718926403345,0.0,491.807724455458,356.6487928671855,0.0,0.0,118.96707631591869,37.29035297300913,63.6633366333474,0.0,0.0,343.992368547638,0.0,0.0,28.50983292915874,28.50983292915874,490.2679443779553,612.8349304724441,172.2018494120917,356.6487928671855,8.294845362823567,7.888224470038448,0.05231562041261244,528.8506422792772,50.0464332657609,0.003627097745317791,8.294845362823567,0.05231562041261244,13.974052349959306,0.004484724645071811,-0.2052113145931136,16.000926194673585,0.37493859273840535,0.004484724645071811,16.0,81.85312270509783,0.0,0.0025222788565699063,0.0008589976456926104,7.219999999999999,0.0,8.85,0.2605884864827881,0.0034331947945591716,11.5,8.85,0.2605884864827881,0.0034331947945591716,4.5,23893666.047752164,2206205.7497007987 
 10/16  20:00:00,6.737499999999999,3.049052394063699,1.930444155172239,0.07055691836087552,2.6008390544261917,-0.15241662943838566,4.336581844069442,23.900549667123364,0.0,276.3907882948074,22.203736842441295,211.93534430119445,42.701139846002604,22.200687521062168,140.4528851015631,0.0,22.202188800942636,415.10196498042217,0.0,22.201420567549928,82.61245213916422,8.254269241444831,22.7504860030825,0.0,536.1567386308413,0.0,3739.105949021201,0.0,0.0,661.8217390711617,553.6395031685304,885.6978554805166,539.9403072061945,0.0,0.0,1072.446650530987,0.0,0.0,0.0,0.0,3739.105949021201,4673.882436276501,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,48.497608822319165,0.026781564591863694,8.110965960051265,0.0,11.954201692420433,0.004122085282420207,-1.2369468172123177,15.999852000493467,0.3716780372933336,0.004122085282420207,16.0,81.98914220941748,0.0,0.01024154398989129,0.0,7.22,0.0,6.737499999999999,0.2605884864827881,0.0033668268161002584,11.5,6.737499999999999,0.2605884864827881,0.0033668268161002584,4.5,12444888.36174073,16825976.770595405 
 10/16  21:00:00,5.7875,1.0926377254224202,0.7649874301922868,0.31957447582069154,1.039920882860626,0.34558023904047086,2.550506464854426,22.777515231179756,0.0,107.56582818330253,21.239858689473,212.9249676066467,0.0,21.49021155545194,161.87133285293407,0.0,21.10799666574995,213.9082919301713,0.0,21.61346132470282,173.07689984381747,0.0,22.21349096304107,135.05120752377204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,22.7225830112908,0.0049605647672182705,1.1231105172715417,23.91649939393881,0.3716780372933336,0.0049605647672182705,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,5.7875,0.005211769729655762,0.003317760407849124,11.5,5.7875,0.005211769729655762,0.003317760407849124,4.5,7379972.211455491,0.0 
 10/16  22:00:00,4.1625,1.1666890429483583,0.9570612106798809,0.9743986410145922,1.043375699645901,0.9959407831560473,1.8774589286901109,21.561616532420533,0.0,180.26114449231488,20.38822164961934,185.63976444399088,0.0,20.662627074624577,137.43211760675078,0.0,20.272490447757797,186.53232033408935,0.0,20.782800586761624,145.776335966038,0.0,21.640678693650965,85.6754111588562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,21.527670756135404,0.004954555330127557,1.098775432523918,22.721600247004726,0.3716780372933336,0.004954555330127557,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,4.1625,0.005211769729655762,0.0034283111514515265,11.5,4.1625,0.005211769729655762,0.0034283111514515265,4.5,3329972.2114554914,0.0 
 10/16  23:00:00,4.3625,1.2079735470610442,1.0919408330693323,1.1306941117276732,1.1154004532930588,1.1364056539916816,1.5349974623681621,20.62883027067285,4.355385518575076,39.74408012236336,19.86378926907124,154.3077630747356,0.0,20.131715923085423,111.57967947440198,0.0,19.78382658000371,153.80638565037253,0.0,20.2086216416291,119.90580377390137,0.0,21.124547210363307,53.77589484785574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,20.609289824881284,0.004970798449029486,1.158397939393403,21.80318376546006,0.3716780372933336,0.004970798449029486,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,4.3625,0.005211769729655762,0.003778830757324672,11.5,4.3625,0.005211769729655762,0.003778830757324672,4.5,3329972.2114554914,0.0 
 10/16  24:00:00,5.375,1.1954776987709206,1.1364810462642676,1.1563877485718173,1.1428516158288298,1.1579714821383642,1.3549817902557817,19.88658357158752,102.10567550861151,0.0,19.544586895010916,119.4478418016792,0.0,19.775094104614205,84.82821996448195,0.0,19.487171209471263,118.71664769218603,0.0,19.82857785711995,91.53240355193788,0.0,20.7419329845351,24.074183392050713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,19.851899459716,0.0049749950001364025,1.1617432996917973,21.045784215851263,0.3716780372933336,0.0049749950001364025,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,5.375,0.005211769729655762,0.004082849506401445,11.5,5.375,0.005211769729655762,0.004082849506401445,4.5,3329972.2114554914,0.0 
 10/17  01:00:00,4.5375,1.1727123753727469,1.1402871099447724,1.146578418857157,1.1419867031456372,1.1466658524811795,1.2510526746632917,19.30136668615252,215.52326053485558,0.0,19.27648715368035,90.96107367254024,0.0,19.474830244111526,63.07425794493116,0.0,19.23328794554088,90.3640302667722,0.0,19.51236984620901,68.22663875363708,0.0,20.497550687862336,1.1882879372691946,7.359744786172655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,19.22576141641793,0.004973141857176792,1.144163272210229,20.419650228248372,0.3716780372933336,0.004973141857176792,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,4.5375,0.005211769729655762,0.0041681402185607674,11.5,4.5375,0.005211769729655762,0.0041681402185607674,4.5,3329972.2114554914,0.0 
 10/17  02:00:00,3.9,1.1575825856064381,1.1374386575986095,1.136186284022104,1.1380931735657835,1.1356590976059446,1.197384126407026,18.827682175855315,299.02900682995414,0.0,19.03135600195631,70.88456276673958,0.0,19.213889389200585,47.28544500569228,0.0,18.99904088710078,70.31644348478937,0.0,19.240638680948116,51.25283999898295,0.0,20.31724260632135,0.0,31.29509320760883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,18.72830490950413,0.004968122971767176,1.1302447553259811,19.922204705543386,0.3716780372933336,0.004968122971767176,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,3.9,0.005211769729655762,0.0041695943931079026,11.5,3.9,0.005211769729655762,0.0041695943931079026,4.5,3329972.2114554914,0.0 
 10/17  03:00:00,3.5249999999999995,1.138804347778698,1.1225484202310123,1.1160993458789674,1.1231714403811406,1.1150360855220354,1.1596926780326786,18.423144614147454,376.8757657644105,0.0,18.838848774220214,52.80839919039181,0.0,19.001610659597155,33.43971851252775,0.0,18.812374163712022,52.567947196780835,0.0,19.02042244158086,36.25331514842867,0.0,20.170200711591498,0.0,52.89196205519892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,18.308608213060126,0.004958743225194737,1.1041973121571311,19.50252853794727,0.3716780372933336,0.004958743225194737,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,3.5249999999999995,0.005211769729655762,0.003949952497679648,11.5,3.5249999999999995,0.005211769729655762,0.003949952497679648,4.5,3329972.2114554914,0.0 
 10/17  04:00:00,2.9875,1.1121763226758739,1.0959135084059382,1.0849231025103707,1.0968154911404446,1.0833899271235121,1.1249470953164191,18.07971767281019,441.16889960191975,0.0,18.670407514932794,37.503100233301666,0.0,18.815379507984858,21.7865576008071,0.0,18.646322168198278,37.73477227078007,0.0,18.82858808332754,23.548058503154664,0.0,20.047950052539132,0.0,71.78673747008025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,17.947795443533977,0.004946581451467063,1.0703605734253128,19.14174238712979,0.3716780372933336,0.004946581451467063,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,2.9875,0.005211769729655762,0.0037015157830597263,11.5,2.9875,0.005211769729655762,0.0037015157830597263,4.5,3329972.2114554914,0.0 
 10/17  05:00:00,3.4875,1.1207845553266085,1.103744470291554,1.089881316547228,1.1049084978215291,1.0880775320999398,1.130847799720367,17.788245325927505,499.64010133663464,0.0,18.556278201450105,23.335582106932122,0.0,18.67748606993117,11.486865526078418,0.0,18.53140817369519,24.232488756212547,0.0,18.68552311046553,12.33494410192111,0.0,19.946205568449923,0.0,86.87033256330875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,17.65558577352637,0.0049326281733022784,1.0728447995292587,18.849563258400927,0.3716780372933336,0.0049326281733022784,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,3.4875,0.005211769729655762,0.003505599484027183,11.5,3.4875,0.005211769729655762,0.003505599484027183,4.5,3329972.2114554914,0.0 
 10/17  06:00:00,3.9,1.098894313405164,1.0833077630769299,1.0694380238578742,1.0845642876442385,1.06783404992467,1.109668025918675,17.560646005345095,553.0186002415032,0.0,18.490535709998642,9.715228248978747,0.0,18.58408914806402,2.1491768376098435,0.2432646044107969,18.463513215275825,11.358148478537998,0.0,18.587932073929633,2.1791468442364135,0.3212081993072502,19.864896218891,0.0,99.19483057137285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,50.150615205960555,0.0,8.110965960051265,0.0,17.41864005584356,0.0049219477875473445,1.0574628024817545,18.612640919200565,0.3716780372933336,0.0049219477875473445,16.0,81.99852346085058,0.0,0.0,0.0,7.22,0.0,3.9,0.005211769729655762,0.003653348890162154,11.5,3.9,0.005211769729655762,0.003653348890162154,4.5,3329972.2114554914,0.0 
 10/17  07:00:00,4.9624999999999995,0.6855515001963369,0.3611210623034101,-0.04189594403111918,0.3849400503031905,-0.11945608546668464,0.6704474117392376,17.935413575918375,1445.1288947505263,0.0,21.708680406915853,2808.842519805679,0.0,21.805465377740177,1094.2289738671054,0.0,21.670661620979416,2678.506218647606,0.0,21.808060740066317,1310.8652289838699,0.0,21.7832448535777,2349.093017557833,0.0,0.0,15224.795479923294,0.0,0.0,3259.4325977029876,1480.2263367656635,3106.9124835957246,1745.9308753311027,2803.687490572722,11.581432439911781,2240.952953521682,0.0,0.0,0.0,0.0,14986.88033645719,18733.60042057149,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,68.10985839978976,0.28510172631186415,8.110965960051265,0.0,8.8499145255193,0.0041624711601354674,-1.0825659909201277,15.999975731208774,0.3716780372933336,0.0041624711601354674,16.0,81.86171878544093,0.00005568304706984274,0.03967617717608342,0.0,7.219999999999999,0.0,5.006418319559731,0.2605884864827881,0.003878069430171608,11.5,5.006418319559731,0.2605884864827881,0.003878069430171608,4.5,3598071.7911325437,67440961.51405735 
 10/17  08:00:00,7.975,-0.23382728399128674,-0.4782480722122657,-0.8407947478892518,-0.44771477138604565,-0.8792410083140187,-0.012106087476628592,18.56380730658495,1460.7447335125112,0.0,22.200903287891457,1660.033756426702,0.0,22.57813743317423,0.0,318.1611790050436,22.200484278905293,1488.8368017218952,0.0,22.199447614503264,726.8316073821996,0.0,22.20056759475664,1556.0250116144584,0.0,0.0,8546.823162244747,0.0,0.0,2152.0654656464303,120.40183502810548,1959.8206286590785,1192.3035530468317,2045.4235506161403,0.0,1389.128352460272,0.0,0.0,0.0,0.0,8546.823162244747,10683.528952805933,0.0,0.0,8.110965960051265,8.110965960051265,0.0,0.0,59.46657984036526,0.09217212316266765,8.110965960051265,0.0,11.113262552905203,0.004195436842166488,-0.9558916928150797,15.999660110229229,0.3716780372933336,0.004195436842166488,16.0,81.99999999999997,0.0,0.015818840355277353,0.0,7.22,0.0,7.975,0.2605884864827881,0.004058574755854985,11.5,7.975,0.2605884864827881,0.004058574755854985,4.5,3416192.12721416,38460704.230101354 
 10/17  09:00:00,11.149999999999999,0.4514952273736349,1.7891946146045967,0.36493267806885143,1.8423916642082545,1.0183676746915662,2.54383400730024,20.018421276841757,2727.3854995176653,0.0,22.243493179073734,5.300598550559499,316.9230653266023,23.88767051943259,0.0,1404.9042750839571,22.26270101042269,0.0,345.3302409311973,22.200388369774068,0.43225213982844934,160.41662946888277,22.798488533320175,0.0,538.9977236016136,0.0,556.7198815381076,199.533573872917,0.0,185.17071070597973,0.0,131.7499492196353,305.8890118106749,0.0,0.0,176.80416383663874,46.14027432236054,46.14027432236054,185.98302840441548,185.98302840441548,556.7198815381076,695.8998519226344,254.83893989382872,199.533573872917,8.12691504865678,7.665482980025632,0.05117585983025547,454.3725137667458,51.92666209634809,0.004671663425531176,8.12691504865678,0.05117585983025548,14.979091506092189,0.004234982413994616,-0.8205591284841822,15.996706616095404,0.48152457067064747,0.004234982413994616,16.0,82.0,0.0,0.0012536919102537536,0.005177513392759046,7.22,0.003090824204655731,10.975017554733306,0.2605884864827881,0.003931515567550541,11.5,11.149999999999999,0.2605884864827881,0.003931515567550541,4.5,34175253.06255539,2505239.4669214836 
 10/17  10:00:00,13.575,3.055847626921798,4.6126440142916705,1.6505073311688303,4.746206411438865,2.886050235742896,5.69968456140885,21.707744041698284,2607.6362998245127,0.0,23.504131955835682,0.0,653.3134422708197,24.481616662245294,0.0,1887.824800933524,23.435794699588364,0.0,580.2772654679688,22.568104677342724,0.0,494.4688228687387,23.840069077079598,0.0,1139.6054289790818,0.0,0.0,1427.2823416664628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.064535697777,547.064535697777,1217.1842615431274,1217.1842615431274,0.0,0.0,689.3240465786035,1427.2823416664628,9.366232008356157,7.219999999999999,0.1532708691337529,2116.6063882450662,50.2827381788152,0.0,9.366232008356157,0.1532708691337529,17.11184143258848,0.004753606898125725,0.6675917139622634,15.999701375758816,0.5979857194639593,0.004753606898125725,16.0,82.0,0.0,0.0,0.029948705977083198,7.22,0.03655132722133295,11.500251032609025,0.2605884864827881,0.003776569137755122,11.5,13.575,0.2605884864827881,0.003776569137755122,4.5,46304463.24175693,0.0 
