Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 06/29  02:00:00,748096.9020382246,2693148847.3376074 
 06/29  03:00:00,785981.9804779203,2829535129.720512 
 06/29  04:00:00,787164.925975517,2833793733.511861 
 06/29  05:00:00,845957.3011339955,3045446284.0823836 
 06/29  06:00:00,1040330.6705185283,3745190413.8667026 
 06/29  07:00:00,1127065.3169670564,4057435141.0814033 
 06/29  08:00:00,1703310.6019203372,6131918166.913213 
 06/29  09:00:00,1716919.3611937042,6180909700.297336 
 06/29  10:00:00,1708126.5798249783,6149255687.369922 
 06/29  11:00:00,1672658.3589721487,6021570092.299736 
 06/29  12:00:00,1462816.1051005584,5266137978.36201 
 06/29  13:00:00,1727797.2107915014,6220069958.849407 
 06/29  14:00:00,1746123.5721921446,6286044859.891722 
 06/29  15:00:00,1788809.5962382548,6439714546.457718 
 06/29  16:00:00,1804541.8377356203,6496350615.848231 
 06/29  17:00:00,1424068.9333167877,5126648159.940436 
 06/29  18:00:00,1257742.873740272,4527874345.464978 
 06/29  19:00:00,1182729.8102709043,4257827316.975257 
 06/29  20:00:00,1145839.648539801,4125022734.743284 
 06/29  21:00:00,1120200.0709777072,4032720255.5197463 
 06/29  22:00:00,862922.7498674033,3106521899.5226507 
 06/29  23:00:00,881802.7102692309,3174489756.969229 
 06/29  24:00:00,814312.3873765045,2931524594.5554156 
 06/30  01:00:00,846978.782938582,3049123618.578894 
 06/30  02:00:00,812388.6733124905,2924599223.924965 
 06/30  03:00:00,832582.0025314558,2997295209.1132393 
 06/30  04:00:00,835375.2397400815,3007350863.064292 
 06/30  05:00:00,884146.823963807,3182928566.269705 
 06/30  06:00:00,1095839.9116555415,3945023681.9599495 
 06/30  07:00:00,1146134.4596629816,4126084054.786734 
 06/30  08:00:00,1723859.7356384627,6205895048.298464 
 06/30  09:00:00,1721954.5119003188,6199036242.841147 
 06/30  10:00:00,1712145.3478928779,6163723252.41436 
 06/30  11:00:00,1714394.996710154,6171821988.156556 
 06/30  12:00:00,1582548.418386101,5697174306.189964 
 06/30  13:00:00,1815368.044731566,6535324961.033637 
 06/30  14:00:00,1814368.3272619185,6531725978.142906 
 06/30  15:00:00,1821902.7936007057,6558850056.962539 
 06/30  16:00:00,1863423.4102695046,6708324276.970214 
 06/30  17:00:00,1440821.12514337,5186956050.516132 
 06/30  18:00:00,1207807.09234598,4348105532.445529 
 06/30  19:00:00,1180283.2152190073,4249019574.7884274 
 06/30  20:00:00,1181080.9996465612,4251891598.72762 
 06/30  21:00:00,1153474.9995279934,4152509998.3007755 
 06/30  22:00:00,854852.1939591729,3077467898.2530212 
 06/30  23:00:00,882058.0779314376,3175409080.5531735 
 06/30  24:00:00,922765.3071273878,3321955105.6585956 
 07/01  01:00:00,985739.0809466903,3548660691.4080844 
 07/01  02:00:00,941481.6912849313,3389334088.6257515 
 07/01  03:00:00,982767.908135499,3537964469.287797 
 07/01  04:00:00,970898.2676402676,3495233763.504963 
 07/01  05:00:00,1042384.3313260083,3752583592.7736297 
 07/01  06:00:00,1272543.5252756758,4581156690.992433 
 07/01  07:00:00,1269544.7666468166,4570361159.92854 
 07/01  08:00:00,1392215.159469076,5011974574.088675 
 07/01  09:00:00,1380469.8210295027,4969691355.706209 
 07/01  10:00:00,1357174.302025898,4885827487.293233 
 07/01  11:00:00,1373608.2576667403,4944989727.600266 
 07/01  12:00:00,1235584.758984612,4448105132.344604 
 07/01  13:00:00,1256142.9316144383,4522114553.811979 
 07/01  14:00:00,1268617.9855579517,4567024748.008626 
 07/01  15:00:00,1275156.4814439078,4590563333.198069 
 07/01  16:00:00,1334971.3348570177,4805896805.485264 
 07/01  17:00:00,1208301.2157979808,4349884376.872731 
 07/01  18:00:00,1114327.5758462863,4011579273.0466294 
 07/01  19:00:00,1024750.9892631969,3689103561.3475094 
 07/01  20:00:00,1087387.5087655787,3914595031.5560827 
 07/01  21:00:00,1004091.480633315,3614729330.279934 
 07/01  22:00:00,1029516.3201615115,3706258752.58144 
 07/01  23:00:00,957810.1882187513,3448116677.5875044 
 07/01  24:00:00,999730.0877754778,3599028315.9917192 
 07/02  01:00:00,939781.9424539628,3383214992.8342667 
 07/02  02:00:00,988384.723426625,3558185004.33585 
 07/02  03:00:00,921809.208284643,3318513149.824714 
 07/02  04:00:00,928352.3864513744,3342068591.2249465 
 07/02  05:00:00,923058.6857781458,3323011268.801325 
 07/02  06:00:00,1021967.5792995183,3679083285.478264 
 07/02  07:00:00,989778.9401519746,3563204184.547108 
 07/02  08:00:00,1033255.1452033437,3719718522.7320366 
 07/02  09:00:00,963882.1124790766,3469975604.9246755 
 07/02  10:00:00,980653.901076222,3530354043.874399 
 07/02  11:00:00,984072.8295163112,3542662186.258721 
 07/02  12:00:00,1026991.3350616787,3697168806.222043 
 07/02  13:00:00,986771.7256375691,3552378212.295248 
 07/02  14:00:00,1060219.844109724,3816791438.7950068 
 07/02  15:00:00,1054993.0753125825,3797975071.125297 
 07/02  16:00:00,1124887.4882753443,4049594957.7912407 
 07/02  17:00:00,1112185.0422843338,4003866152.2235994 
 07/02  18:00:00,1143442.94264692,4116394593.5289135 
 07/02  19:00:00,1052734.6288672755,3789844663.922192 
 07/02  20:00:00,1070574.558916649,3854068412.0999374 
 07/02  21:00:00,951506.8166308856,3425424539.871187 
 07/02  22:00:00,890630.0848852781,3206268305.5870004 
 07/02  23:00:00,848240.0262860898,3053664094.6299233 
 07/02  24:00:00,850103.6334861644,3060373080.5501904 
 07/03  01:00:00,853080.3674167421,3071089322.70027 
 07/03  02:00:00,849836.4486292518,3059411215.065306 
 07/03  03:00:00,795772.5009686765,2864781003.487235 
 07/03  04:00:00,976198.4118945511,3514314282.820384 
 07/03  05:00:00,980093.7395759575,3528337462.473447 
 07/03  06:00:00,1176111.4048196613,4234001057.3507805 
 07/03  07:00:00,1222204.842629803,4399937433.467291 
 07/03  08:00:00,1762756.6851810794,6345924066.651885 
 07/03  09:00:00,1767179.3114282256,6361845521.141612 
 07/03  10:00:00,1770971.386771894,6375496992.3788185 
 07/03  11:00:00,1824850.6064085187,6569462183.070665 
 07/03  12:00:00,1653048.502358812,5950974608.491723 
 07/03  13:00:00,1860071.6041707543,6696257775.014712 
 07/03  14:00:00,1896410.9020436162,6827079247.357016 
 07/03  15:00:00,1936994.3111427336,6973179520.113837 
 07/03  16:00:00,1966461.4382431994,7079261177.675514 
 07/03  17:00:00,1607358.0207057598,5786488874.540734 
 07/03  18:00:00,1437542.566027142,5175153237.697711 
 07/03  19:00:00,1367946.7061019812,4924608141.9671335 
 07/03  20:00:00,1336231.9175960172,4810434903.345663 
 07/03  21:00:00,1299950.7567669705,4679822724.361094 
 07/03  22:00:00,1008905.0292999727,3632058105.4799013 
 07/03  23:00:00,1073876.9065504132,3865956863.5814867 
 07/03  24:00:00,951791.6617044155,3426449982.135895 
 07/04  01:00:00,1011131.6667374849,3640074000.2549458 
 07/04  02:00:00,919511.1392571292,3310240101.3256636 
 07/04  03:00:00,976715.9396976171,3516177382.911421 
 07/04  04:00:00,913760.2931018338,3289537055.1666 
 07/04  05:00:00,992105.5738114234,3571580065.7211227 
 07/04  06:00:00,990658.488495482,3566370558.5837336 
 07/04  07:00:00,1060984.2382914284,3819543257.8491426 
 07/04  08:00:00,974096.2431854807,3506746475.46773 
 07/04  09:00:00,952532.0227666711,3429115281.9600163 
 07/04  10:00:00,928486.4766526642,3342551315.949591 
 07/04  11:00:00,1003061.114575401,3611020012.471443 
 07/04  12:00:00,958545.8173827799,3450764942.5780077 
 07/04  13:00:00,1019023.4801313098,3668484528.472714 
 07/04  14:00:00,980747.9454771826,3530692603.7178574 
 07/04  15:00:00,1003357.4281581376,3612086741.369296 
 07/04  16:00:00,1026515.0168593285,3695454060.693583 
 07/04  17:00:00,1113622.5079875572,4009041028.7552047 
 07/04  18:00:00,1037735.9519566027,3735849427.0437703 
 07/04  19:00:00,1053729.1571071201,3793424965.5856314 
 07/04  20:00:00,1020399.0159936481,3673436457.577132 
 07/04  21:00:00,1032147.1909075258,3715729887.2670927 
 07/04  22:00:00,960191.7641799413,3456690351.0477867 
 07/04  23:00:00,978655.5537786299,3523159993.603067 
 07/04  24:00:00,915724.953826272,3296609833.774578 
 07/05  01:00:00,946684.3690980802,3408063728.753088 
 07/05  02:00:00,905157.8107166835,3258568118.58006 
 07/05  03:00:00,925437.3648735285,3331574513.544701 
 07/05  04:00:00,992036.3355679944,3571330808.044779 
 07/05  05:00:00,1050046.0488322945,3780165775.7962594 
 07/05  06:00:00,1226230.9168884812,4414431300.7985325 
 07/05  07:00:00,1293550.3532360115,4656781271.649641 
 07/05  08:00:00,1838169.1338247515,6617408881.769104 
 07/05  09:00:00,1870149.5665805235,6732538439.689882 
 07/05  10:00:00,1871994.5897387604,6739180523.059534 
 07/05  11:00:00,1889845.3455977703,6803443244.151968 
 07/05  12:00:00,1771794.2137269722,6378459169.417101 
 07/05  13:00:00,1908043.9948000712,6868958381.280252 
 07/05  14:00:00,1875343.484897959,6751236545.63265 
 07/05  15:00:00,1976284.0048173463,7114622417.342444 
 07/05  16:00:00,1962963.3078177888,7066667908.144035 
 07/05  17:00:00,1405348.0420331976,5059252951.319511 
 07/05  18:00:00,1240456.386695861,4465642992.1051 
 07/05  19:00:00,1287437.8236516481,4634776165.145933 
 07/05  20:00:00,1301144.1392670309,4684118901.361312 
 07/05  21:00:00,1250375.3878699413,4501351396.331789 
 07/05  22:00:00,887096.469740706,3193547291.0665417 
 07/05  23:00:00,857766.9432194425,3087960995.589992 
 07/05  24:00:00,817803.410647912,2944092278.3324823 
 07/06  01:00:00,803785.5159729607,2893627857.502659 
 07/06  02:00:00,817109.0518911794,2941592586.808245 
 07/06  03:00:00,795882.254982669,2865176117.9376082 
 07/06  04:00:00,982829.3974512843,3538185830.824622 
 07/06  05:00:00,988727.7857536402,3559420028.713104 
 07/06  06:00:00,1202714.0900076486,4329770724.0275345 
 07/06  07:00:00,1276507.646913775,4595427528.889591 
 07/06  08:00:00,1837522.458357283,6615080850.086215 
 07/06  09:00:00,1882132.8571939643,6775678285.898269 
 07/06  10:00:00,1878761.5738045208,6763541665.69627 
 07/06  11:00:00,1894255.7913723912,6819320848.940603 
 07/06  12:00:00,1714267.0143920367,6171361251.811334 
 07/06  13:00:00,1923227.5732163687,6923619263.578924 
 07/06  14:00:00,1900907.9700218167,6843268692.078537 
 07/06  15:00:00,1985806.0044691358,7148901616.088886 
 07/06  16:00:00,2032662.0952874876,7317583543.034952 
 07/06  17:00:00,1609313.4543335543,5793528435.600796 
 07/06  18:00:00,1406885.2655353139,5064786955.927131 
 07/06  19:00:00,1356400.9144919873,4883043292.171155 
 07/06  20:00:00,1312903.2165788678,4726451579.683923 
 07/06  21:00:00,1255611.767626426,4520202363.455133 
 07/06  22:00:00,1008028.160953753,3628901379.433511 
 07/06  23:00:00,1038445.3129576393,3738403126.6475015 
 07/06  24:00:00,966205.2733464794,3478338984.0473247 
 07/07  01:00:00,982456.0790820373,3536841884.6953344 
 07/07  02:00:00,962809.1097082197,3466112794.94959 
 07/07  03:00:00,980551.7003693025,3529986121.3294897 
 07/07  04:00:00,974075.0136928927,3506670049.294413 
 07/07  05:00:00,1030207.569289655,3708747249.4427567 
 07/07  06:00:00,1221335.900100838,4396809240.363016 
 07/07  07:00:00,1305522.7327572966,4699881837.926269 
 07/07  08:00:00,1886419.1230403017,6791108842.945082 
 07/07  09:00:00,1902719.4372602159,6849789974.136772 
 07/07  10:00:00,1883349.7985157138,6780059274.656567 
 07/07  11:00:00,1878041.8263094707,6760950574.714089 
 07/07  12:00:00,1753623.3791612617,6313044164.980543 
 07/07  13:00:00,1929372.624586514,6945741448.511445 
 07/07  14:00:00,1942425.791455296,6992732849.239063 
 07/07  15:00:00,1987917.6657282913,7156503596.621846 
 07/07  16:00:00,2039727.3727468124,7343018541.888521 
 07/07  17:00:00,1686871.3165792136,6072736739.685169 
 07/07  18:00:00,1450582.7145665928,5222097772.439734 
 07/07  19:00:00,1398224.6907176382,5033608886.583498 
 07/07  20:00:00,1357702.840916018,4887730227.297666 
 07/07  21:00:00,1294296.538064916,4659467537.033699 
 07/07  22:00:00,1004053.5016472224,3614592605.9300003 
 07/07  23:00:00,1036563.3998769028,3731628239.55685 
 07/07  24:00:00,937370.9779598656,3374535520.655515 
 07/08  01:00:00,958328.8437504014,3449983837.501445 
 07/08  02:00:00,935064.6953935841,3366232903.416901 
 07/08  03:00:00,959091.499064901,3452729396.6336436 
 07/08  04:00:00,949355.4113508224,3417679480.86296 
 07/08  05:00:00,1001044.5430467032,3603760354.9681315 
 07/08  06:00:00,1224266.1976154468,4407358311.415609 
 07/08  07:00:00,1240773.7582740872,4466785529.7867155 
 07/08  08:00:00,1393048.6748777276,5014975229.55982 
 07/08  09:00:00,1392459.485738748,5012854148.659494 
 07/08  10:00:00,1360948.5869347965,4899414912.965268 
 07/08  11:00:00,1387384.650392142,4994584741.411712 
 07/08  12:00:00,1235888.9216008573,4449200117.763087 
 07/08  13:00:00,1246439.2796691332,4487181406.80888 
 07/08  14:00:00,1258250.3877592217,4529701395.933198 
 07/08  15:00:00,1263476.712647701,4548516165.531724 
 07/08  16:00:00,1326794.4193899937,4776459909.803978 
 07/08  17:00:00,1173432.664095914,4224357590.7452908 
 07/08  18:00:00,1111811.9597480502,4002523055.0929813 
 07/08  19:00:00,1016478.5364477289,3659322731.2118225 
 07/08  20:00:00,1071155.4536437334,3856159633.1174397 
 07/08  21:00:00,992641.8656688192,3573510716.407749 
 07/08  22:00:00,1040696.24109987,3746506467.959532 
 07/08  23:00:00,1006819.7335167648,3624551040.6603537 
 07/08  24:00:00,1004996.5135909752,3617987448.9275103 
 07/09  01:00:00,935729.2616130839,3368625341.807102 
 07/09  02:00:00,981125.5786080686,3532052082.989047 
 07/09  03:00:00,940997.3768087045,3387590556.511336 
 07/09  04:00:00,990363.0151753743,3565306854.6313477 
 07/09  05:00:00,947549.52118165,3411178276.25394 
 07/09  06:00:00,1061014.135922318,3819650889.3203444 
 07/09  07:00:00,1050903.638692572,3783253099.293259 
 07/09  08:00:00,1131086.0828726348,4071909898.341486 
 07/09  09:00:00,1063317.4935589372,3827942976.8121743 
 07/09  10:00:00,1069432.5564473176,3849957203.2103443 
 07/09  11:00:00,1018978.9183108698,3668324105.9191313 
 07/09  12:00:00,1077647.1286658233,3879529663.1969633 
 07/09  13:00:00,1029587.3642516616,3706514511.3059816 
 07/09  14:00:00,1083530.184376023,3900708663.7536826 
 07/09  15:00:00,1051870.17350361,3786732624.6129956 
 07/09  16:00:00,1175455.5537527364,4231639993.5098515 
 07/09  17:00:00,1168938.1172678012,4208177222.1640835 
 07/09  18:00:00,1167091.0070188772,4201527625.2679577 
 07/09  19:00:00,1056354.7362650007,3802877050.554001 
 07/09  20:00:00,1108876.9905398525,3991957165.9434695 
 07/09  21:00:00,1055891.8482489695,3801210653.6962905 
 07/09  22:00:00,1084890.3936623808,3905605417.184571 
 07/09  23:00:00,1018930.7294526938,3668150626.0296984 
 07/09  24:00:00,1059271.091007365,3813375927.626514 
 07/10  01:00:00,1007631.3492840683,3627472857.422647 
 07/10  02:00:00,1031328.065493828,3712781035.7777796 
 07/10  03:00:00,988413.4269992377,3558288337.197256 
 07/10  04:00:00,1058553.1733269757,3810791423.9771137 
 07/10  05:00:00,1062629.1742196996,3825465027.1909194 
 07/10  06:00:00,1332593.422736733,4797336321.85224 
 07/10  07:00:00,1384817.6903152887,4985343685.13504 
 07/10  08:00:00,1960779.2380964288,7058805257.147139 
 07/10  09:00:00,1960547.0845288013,7057969504.303681 
 07/10  10:00:00,1969951.9146949498,7091826892.901815 
 07/10  11:00:00,1976970.1794069384,7117092645.864977 
 07/10  12:00:00,1873905.5166396443,6746059859.902718 
 07/10  13:00:00,1986713.7011899306,7152169324.283747 
 07/10  14:00:00,1995772.5004369894,7184781001.573158 
 07/10  15:00:00,1998750.474193466,7195501707.096474 
 07/10  16:00:00,2045881.10654513,7365171983.562466 
 07/10  17:00:00,1817916.729482543,6544500226.137154 
 07/10  18:00:00,1577789.7563290466,5680043122.784569 
 07/10  19:00:00,1464891.9752778008,5273611111.000084 
 07/10  20:00:00,1412555.598762471,5085200155.544896 
 07/10  21:00:00,1374796.3820818106,4949266975.494519 
 07/10  22:00:00,1062670.2254691503,3825612811.68894 
 07/10  23:00:00,1080623.6558233623,3890245160.9641047 
 07/10  24:00:00,1009883.6408742502,3635581107.1473 
 07/11  01:00:00,1038568.0085593775,3738844830.8137593 
 07/11  02:00:00,997017.2301334138,3589262028.4802885 
 07/11  03:00:00,1020463.5154021893,3673668655.447881 
 07/11  04:00:00,1020784.1278699975,3674822860.3319902 
 07/11  05:00:00,1071377.1345453272,3856957684.363178 
 07/11  06:00:00,1298370.7275381284,4674134619.137261 
 07/11  07:00:00,1357761.5367113128,4887941532.160727 
 07/11  08:00:00,1955705.1502666913,7040538540.960086 
 07/11  09:00:00,1917063.256253646,6901427722.513123 
 07/11  10:00:00,1956094.663086666,7041940787.111997 
 07/11  11:00:00,1976569.8208716055,7115651355.137777 
 07/11  12:00:00,1829071.2418861652,6584656470.7901945 
 07/11  13:00:00,1965079.269197313,7074285369.110325 
 07/11  14:00:00,1990921.6240387957,7167317846.539662 
 07/11  15:00:00,1991137.1397979138,7168093703.272487 
 07/11  16:00:00,2034360.0042290045,7323696015.224413 
 07/11  17:00:00,1768274.4574565238,6365788046.843484 
 07/11  18:00:00,1484437.1895355943,5343973882.328139 
 07/11  19:00:00,1373191.3355877104,4943488808.115758 
 07/11  20:00:00,1340848.7604090055,4827055537.47242 
 07/11  21:00:00,1301376.01982221,4684953671.359956 
 07/11  22:00:00,981211.2431001822,3532360475.160656 
 07/11  23:00:00,1038095.8618350659,3737145102.606237 
 07/11  24:00:00,964988.5880937991,3473958917.137676 
 07/12  01:00:00,959799.6960314111,3455278905.71308 
 07/12  02:00:00,971594.085170364,3497738706.613309 
 07/12  03:00:00,928182.0863028785,3341455510.690362 
 07/12  04:00:00,994754.7242546486,3581117007.3167334 
 07/12  05:00:00,999500.2512723574,3598200904.5804853 
 07/12  06:00:00,1212793.371169186,4366056136.209069 
 07/12  07:00:00,1286389.8820838917,4631003575.502009 
 07/12  08:00:00,1811953.6515057522,6523033145.420708 
 07/12  09:00:00,1838765.2469052852,6619554888.859024 
 07/12  10:00:00,1860431.5319509625,6697553515.023462 
 07/12  11:00:00,1892423.7588126694,6812725531.725606 
 07/12  12:00:00,1723687.7152747493,6205275774.989099 
 07/12  13:00:00,1931952.0941568194,6955027538.964547 
 07/12  14:00:00,1989926.559950604,7163735615.822171 
 07/12  15:00:00,1990220.2709075154,7164792975.267052 
 07/12  16:00:00,2041484.5843275085,7349344503.579027 
 07/12  17:00:00,1722092.2919827087,6199532251.137752 
 07/12  18:00:00,1492383.6741440652,5372581226.918635 
 07/12  19:00:00,1384542.6436975517,4984353517.311188 
 07/12  20:00:00,1358158.288578176,4889369838.8814335 
 07/12  21:00:00,1304809.7024922175,4697314928.971982 
 07/12  22:00:00,989088.3957228824,3560718224.6023746 
 07/12  23:00:00,1039807.9628469534,3743308666.249032 
 07/12  24:00:00,950696.1054213824,3422505979.5169754 
 07/13  01:00:00,931588.9385118171,3353720178.642541 
 07/13  02:00:00,896683.5888482817,3228060919.853813 
 07/13  03:00:00,914514.3167350347,3292251540.2461243 
 07/13  04:00:00,1011644.2865812158,3641919431.6923757 
 07/13  05:00:00,1014969.6973722164,3653890910.539978 
 07/13  06:00:00,1210860.159217961,4359096573.18466 
 07/13  07:00:00,1277881.168446388,4600372206.406999 
 07/13  08:00:00,1791323.4984541591,6448764594.434972 
 07/13  09:00:00,1798239.6664254812,6473662799.131732 
 07/13  10:00:00,1816292.566431921,6538653239.154915 
 07/13  11:00:00,1850054.6161753181,6660196618.23114 
 07/13  12:00:00,1670148.8403559837,6012535825.281541 
 07/13  13:00:00,1859226.1403708232,6693214105.334959 
 07/13  14:00:00,1867514.7159624435,6723052977.464794 
 07/13  15:00:00,1829831.2072570873,6587392346.125513 
 07/13  16:00:00,1863579.17170648,6708885018.143324 
 07/13  17:00:00,1447876.8055835862,5212356500.100912 
 07/13  18:00:00,1268908.4214981599,4568070317.393375 
 07/13  19:00:00,1241077.7762944743,4467879994.660107 
 07/13  20:00:00,1214284.0250879263,4371422490.316536 
 07/13  21:00:00,1191526.418250106,4289495105.700382 
 07/13  22:00:00,864097.5271878177,3110751097.8761435 
 07/13  23:00:00,844904.3992830651,3041655837.419034 
 07/13  24:00:00,790343.8191754749,2845237749.0317097 
 07/14  01:00:00,798640.8320495064,2875106995.3782225 
 07/14  02:00:00,789347.8126794929,2841652125.6461744 
 07/14  03:00:00,799455.0614556236,2878038221.240244 
 07/14  04:00:00,994765.2750062831,3581154990.0226183 
 07/14  05:00:00,1018871.1669623931,3667936201.0646143 
 07/14  06:00:00,1241917.3698069083,4470902531.30487 
 07/14  07:00:00,1289812.3168034044,4643324340.492257 
 07/14  08:00:00,1824381.6373813692,6567773894.572926 
 07/14  09:00:00,1825221.6283139254,6570797861.930131 
 07/14  10:00:00,1806455.7768479213,6503240796.652516 
 07/14  11:00:00,1833429.9337651068,6600347761.554382 
 07/14  12:00:00,1663681.9841874961,5989255143.074987 
 07/14  13:00:00,1838458.0880411544,6618449116.948153 
 07/14  14:00:00,1835222.8893573664,6606802401.686516 
 07/14  15:00:00,1877154.201214603,6757755124.372566 
 07/14  16:00:00,1902825.1801562968,6850170648.562665 
 07/14  17:00:00,1496641.828652531,5387910583.149112 
 07/14  18:00:00,1313324.9235614294,4727969724.821146 
 07/14  19:00:00,1283339.253771521,4620021313.5774765 
 07/14  20:00:00,1267073.0357492196,4561462928.69719 
 07/14  21:00:00,1206339.7582137187,4342823129.5693865 
 07/14  22:00:00,871420.0884073082,3137112318.2663083 
 07/14  23:00:00,844115.1802470988,3038814648.889555 
 07/14  24:00:00,767356.9056683624,2762484860.406104 
 07/15  01:00:00,768585.3502679323,2766907260.9645553 
 07/15  02:00:00,763698.7168237424,2749315380.565472 
 07/15  03:00:00,765319.2276950752,2755149219.7022696 
 07/15  04:00:00,946163.3365110941,3406188011.439937 
 07/15  05:00:00,1007469.5885651815,3626890518.8346524 
 07/15  06:00:00,1218399.3280145868,4386237580.852513 
 07/15  07:00:00,1190368.5679902025,4285326844.7647285 
 07/15  08:00:00,1323494.439465267,4764579982.074961 
 07/15  09:00:00,1295613.8115289714,4664209721.504298 
 07/15  10:00:00,1283606.1612590852,4620982180.532707 
 07/15  11:00:00,1321157.7018041918,4756167726.4950905 
 07/15  12:00:00,1215892.075733292,4377211472.639851 
 07/15  13:00:00,1240879.4655372791,4467166075.934205 
 07/15  14:00:00,1246366.0056088092,4486917620.191713 
 07/15  15:00:00,1267546.481019618,4563167331.670626 
 07/15  16:00:00,1314929.5036594039,4733746213.173854 
 07/15  17:00:00,1172979.1442793647,4222724919.4057126 
 07/15  18:00:00,1097009.6491516866,3949234736.9460716 
 07/15  19:00:00,1022368.1589910315,3680525372.367714 
 07/15  20:00:00,1077015.3199752045,3877255151.9107347 
 07/15  21:00:00,998003.8400057917,3592813824.0208497 
 07/15  22:00:00,1003243.2219806891,3611675599.13048 
 07/15  23:00:00,928130.070533283,3341268253.919819 
 07/15  24:00:00,940683.0855905603,3386459108.1260157 
 07/16  01:00:00,914387.9158931607,3291796497.2153773 
 07/16  02:00:00,942067.4414899829,3391442789.3639364 
 07/16  03:00:00,921564.0590874223,3317630612.71472 
 07/16  04:00:00,913304.8600685555,3287897496.2467985 
 07/16  05:00:00,971590.2031017938,3497724731.1664567 
 07/16  06:00:00,1056949.1509741202,3805016943.5068326 
 07/16  07:00:00,1019205.8550145548,3669141078.052397 
 07/16  08:00:00,1053706.6312145395,3793343872.3723416 
 07/16  09:00:00,1081494.1237929016,3893378845.6544466 
 07/16  10:00:00,1008426.5062966495,3630335422.667937 
 07/16  11:00:00,1040257.7689896174,3744927968.3626213 
 07/16  12:00:00,1033161.0470732107,3719379769.463558 
 07/16  13:00:00,1077748.8281567157,3879895781.3641753 
 07/16  14:00:00,1026281.8211351704,3694614556.0866137 
 07/16  15:00:00,1011446.7319223328,3641208234.9203973 
 07/16  16:00:00,1007374.977372162,3626549918.5397816 
 07/16  17:00:00,1034785.2347440977,3725226845.0787525 
 07/16  18:00:00,1008717.4132972592,3631382687.8701324 
 07/16  19:00:00,1030192.0153745731,3708691255.348463 
 07/16  20:00:00,1041193.3566289652,3748296083.864274 
 07/16  21:00:00,1052598.9953418395,3789356383.230623 
 07/16  22:00:00,985338.0893661672,3547217121.7182 
 07/16  23:00:00,963828.5998317371,3469782959.394253 
 07/16  24:00:00,977863.9068037743,3520310064.493586 
 07/17  01:00:00,985981.3867697265,3549532992.3710155 
 07/17  02:00:00,958728.1991286175,3451421516.8630223 
 07/17  03:00:00,894425.4062902584,3219931462.64493 
 07/17  04:00:00,1013208.0463552295,3647548966.8788257 
 07/17  05:00:00,1055269.1954499104,3798969103.6196766 
 07/17  06:00:00,1265137.5232071115,4554495083.545603 
 07/17  07:00:00,1315232.1237469886,4734835645.48916 
 07/17  08:00:00,1848970.46285981,6656293666.295314 
 07/17  09:00:00,1866452.1670121064,6719227801.24358 
 07/17  10:00:00,1857478.091143465,6686921128.11647 
 07/17  11:00:00,1857723.2344052603,6687803643.8589325 
 07/17  12:00:00,1762915.5544703016,6346495996.093087 
 07/17  13:00:00,1882524.296910234,6777087468.87684 
 07/17  14:00:00,1943046.2166129267,6994966379.806534 
 07/17  15:00:00,1983876.8989578395,7141956836.24822 
 07/17  16:00:00,2035530.264705335,7327908952.939203 
 07/17  17:00:00,1648112.7557347894,5933205920.645243 
 07/17  18:00:00,1389868.1980589558,5003525513.012241 
 07/17  19:00:00,1347936.1530420121,4852570150.951245 
 07/17  20:00:00,1328588.4584188208,4782918450.307755 
 07/17  21:00:00,1291553.812557223,4649593725.206003 
 07/17  22:00:00,895345.4553309422,3223243639.191391 
 07/17  23:00:00,990488.608556184,3565758990.8022623 
 07/17  24:00:00,947641.1534583,3411508152.449878 
 07/18  01:00:00,897445.3746570001,3230803348.7651997 
 07/18  02:00:00,873210.968315384,3143559485.9353824 
 07/18  03:00:00,904262.7889927562,3255346040.3739223 
 07/18  04:00:00,1020334.8725005876,3673205541.0021143 
 07/18  05:00:00,1072935.7385453165,3862568658.7631383 
 07/18  06:00:00,1275772.719439496,4592781789.982187 
 07/18  07:00:00,1323457.6646447007,4764447592.720923 
 07/18  08:00:00,1913927.7451035941,6890139882.372935 
 07/18  09:00:00,1913571.066133126,6888855838.07925 
 07/18  10:00:00,1869216.2684854371,6729178566.547569 
 07/18  11:00:00,1944019.2818343758,6998469414.603751 
 07/18  12:00:00,1765016.73901387,6354060260.449932 
 07/18  13:00:00,1923672.5825952468,6925221297.342887 
 07/18  14:00:00,1986475.3083571177,7151311110.085622 
 07/18  15:00:00,1982835.8769158646,7138209156.89711 
 07/18  16:00:00,2030474.8435110485,7309709436.6397705 
 07/18  17:00:00,1647877.68603671,5932359669.732156 
 07/18  18:00:00,1405999.6485005047,5061598734.601818 
 07/18  19:00:00,1323334.2291724493,4764003225.020818 
 07/18  20:00:00,1282996.5441024378,4618787558.768777 
 07/18  21:00:00,1250890.8520231044,4503207067.283176 
 07/18  22:00:00,872618.3598513147,3141426095.464732 
 07/18  23:00:00,909789.9902114341,3275243964.761161 
 07/18  24:00:00,891744.7493626733,3210281097.7056236 
 07/19  01:00:00,814590.168028356,2932524604.902081 
 07/19  02:00:00,802112.3145923951,2887604332.5326223 
 07/19  03:00:00,812076.3458817691,2923474845.174368 
 07/19  04:00:00,1036834.3883358793,3732603798.009164 
