Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 06/02  11:00:00,1580839.4830161768,5691022138.858236 
 06/02  12:00:00,1492076.9684865612,5371477086.551621 
 06/02  13:00:00,1705558.2355722573,6140009648.060128 
 06/02  14:00:00,1740697.0616325643,6266509421.877232 
 06/02  15:00:00,1745286.8049788363,6283032497.923813 
 06/02  16:00:00,1711415.2326829967,6161094837.658788 
 06/02  17:00:00,1320939.2065699464,4755381143.651807 
 06/02  18:00:00,1209121.9557137378,4352839040.569456 
 06/02  19:00:00,1171774.7758628868,4218389193.1063924 
 06/02  20:00:00,1131916.6182950463,4074899825.8621655 
 06/02  21:00:00,1064497.9005861194,3832192442.1100287 
 06/02  22:00:00,831742.9153587936,2994274495.291657 
 06/02  23:00:00,810827.0478890956,2918977372.4007435 
 06/02  24:00:00,726785.0874384223,2616426314.77832 
 06/03  01:00:00,736646.7218725849,2651928198.7413054 
 06/03  02:00:00,725881.4921053913,2613173371.5794086 
 06/03  03:00:00,730556.208873601,2630002351.9449635 
 06/03  04:00:00,736619.6543574644,2651830755.6868715 
 06/03  05:00:00,773739.7301855548,2785463028.6679983 
 06/03  06:00:00,1003869.1534633264,3613928952.4679747 
 06/03  07:00:00,1026788.2118608147,3696437562.6989326 
 06/03  08:00:00,1190070.4259364603,4284253533.3712564 
 06/03  09:00:00,1185559.8775032735,4268015559.0117855 
 06/03  10:00:00,1153478.2639509046,4152521750.2232566 
 06/03  11:00:00,1164337.7882374853,4191616037.6549463 
 06/03  12:00:00,1022327.9251729222,3680380530.62252 
 06/03  13:00:00,1053210.4352907503,3791557567.0467014 
 06/03  14:00:00,1050619.018448597,3782228466.414948 
 06/03  15:00:00,1035049.384273267,3726177783.383762 
 06/03  16:00:00,1082315.1098070873,3896334395.3055143 
 06/03  17:00:00,870461.2737545804,3133660585.5164895 
 06/03  18:00:00,821531.4006780218,2957513042.440878 
 06/03  19:00:00,743616.8385734748,2677020618.86451 
 06/03  20:00:00,783501.8770042639,2820606757.2153497 
 06/03  21:00:00,733430.571173938,2640350056.226177 
 06/03  22:00:00,728950.6779888798,2624222440.759967 
 06/03  23:00:00,686359.5306541226,2470894310.3548417 
 06/03  24:00:00,661992.275565476,2383172192.0357137 
 06/04  01:00:00,606920.0615846631,2184912221.704787 
 06/04  02:00:00,635819.802089592,2288951287.522531 
 06/04  03:00:00,587205.099786261,2113938359.230539 
 06/04  04:00:00,561476.0323909718,2021313716.6074982 
 06/04  05:00:00,578842.8803703907,2083834369.333407 
 06/04  06:00:00,660350.1941286572,2377260698.8631654 
 06/04  07:00:00,735781.9712895015,2648815096.6422043 
 06/04  08:00:00,802250.2308853682,2888100831.187325 
 06/04  09:00:00,775104.0034193024,2790374412.3094893 
 06/04  10:00:00,755850.6938367668,2721062497.8123612 
 06/04  11:00:00,755964.1189562818,2721470828.242614 
 06/04  12:00:00,779624.0017506228,2806646406.302242 
 06/04  13:00:00,778124.3687222754,2801247727.4001913 
 06/04  14:00:00,824563.4067429513,2968428264.2746243 
 06/04  15:00:00,810914.1891746233,2919291081.028644 
 06/04  16:00:00,879464.0227053234,3166070481.7391634 
 06/04  17:00:00,904113.7395741086,3254809462.4667916 
 06/04  18:00:00,892207.9051499643,3211948458.539871 
 06/04  19:00:00,836310.2228922952,3010716802.4122643 
 06/04  20:00:00,862931.6984391576,3106554114.3809676 
 06/04  21:00:00,832504.9413703857,2997017788.9333873 
 06/04  22:00:00,829778.4970306702,2987202589.310413 
 06/04  23:00:00,784331.7105428841,2823594157.9543824 
 06/04  24:00:00,820445.6872429339,2953604474.074562 
 06/05  01:00:00,796277.48756212,2866598955.223632 
 06/05  02:00:00,804114.9832574925,2894813939.7269726 
 06/05  03:00:00,766411.7550643681,2759082318.2317247 
 06/05  04:00:00,773737.18443041,2785453863.9494753 
 06/05  05:00:00,765518.0211784207,2755864876.2423153 
 06/05  06:00:00,944211.4723969215,3399161300.6289177 
 06/05  07:00:00,1004238.3007195423,3615257882.590353 
 06/05  08:00:00,1567278.0558465545,5642201001.047597 
 06/05  09:00:00,1546416.1441747684,5567098119.029166 
 06/05  10:00:00,1520054.542099582,5472196351.558495 
 06/05  11:00:00,1539578.3538782585,5542482073.961731 
 06/05  12:00:00,1422831.7376850734,5122194255.6662655 
 06/05  13:00:00,1614791.576704554,5813249676.136395 
 06/05  14:00:00,1668477.72053793,6006519793.936548 
 06/05  15:00:00,1724624.8547855157,6208649477.227858 
 06/05  16:00:00,1772314.4002964224,6380331841.06712 
 06/05  17:00:00,1336930.3965455012,4812949427.563805 
 06/05  18:00:00,1192044.806656493,4291361303.9633756 
 06/05  19:00:00,1148234.6265233941,4133644655.4842196 
 06/05  20:00:00,1046221.6722619632,3766398020.1430683 
 06/05  21:00:00,948703.4221006982,3415332319.5625134 
 06/05  22:00:00,737358.3864734377,2654490191.3043756 
 06/05  23:00:00,721904.6166211475,2598856619.836131 
 06/05  24:00:00,617999.6154472525,2224798615.610109 
 06/06  01:00:00,720434.3596588606,2593563694.7718973 
 06/06  02:00:00,612639.5596918386,2205502414.8906183 
 06/06  03:00:00,608935.531294318,2192167912.6595445 
 06/06  04:00:00,715856.2159347966,2577082377.3652673 
 06/06  05:00:00,769847.1478692765,2771449732.329396 
 06/06  06:00:00,910347.0084839264,3277249230.5421352 
 06/06  07:00:00,1003089.4562308317,3611122042.4309936 
 06/06  08:00:00,1526640.9833562586,5495907540.08253 
 06/06  09:00:00,1540026.1135455435,5544094008.763956 
 06/06  10:00:00,1509141.744161039,5432910278.97974 
 06/06  11:00:00,1539938.4279481694,5543778340.613409 
 06/06  12:00:00,1413966.5930317796,5090279734.914408 
 06/06  13:00:00,1561685.8861006422,5622069189.962313 
 06/06  14:00:00,1569542.5596840915,5650353214.86273 
 06/06  15:00:00,1612012.7843002847,5803246023.481026 
 06/06  16:00:00,1669084.555929836,6008704401.347407 
 06/06  17:00:00,1175205.678185038,4230740441.4661365 
 06/06  18:00:00,1063224.0961590323,3827606746.172518 
 06/06  19:00:00,1049888.955980994,3779600241.5315785 
 06/06  20:00:00,1099380.5845693431,3957770104.449634 
 06/06  21:00:00,1055284.410355861,3799023877.281098 
 06/06  22:00:00,786727.9773289617,2832220718.384262 
 06/06  23:00:00,785283.3820509923,2827020175.3835716 
 06/06  24:00:00,721523.6050466694,2597484978.168009 
 06/07  01:00:00,691054.895941068,2487797625.387845 
 06/07  02:00:00,675242.2936539805,2430872257.1543293 
 06/07  03:00:00,678836.6153179008,2443811815.144443 
 06/07  04:00:00,697931.4805956259,2512553330.1442523 
 06/07  05:00:00,721700.3731538615,2598121343.353901 
 06/07  06:00:00,853295.7487421352,3071864695.4716864 
 06/07  07:00:00,923857.5308623174,3325887111.104343 
 06/07  08:00:00,1429621.6059598278,5146637781.455379 
 06/07  09:00:00,1471606.462715678,5297783265.77644 
 06/07  10:00:00,1439573.059446508,5182463014.00743 
 06/07  11:00:00,1456925.876030835,5244933153.711007 
 06/07  12:00:00,1285136.1613385936,4626490180.818937 
 06/07  13:00:00,1419421.4671189878,5109917281.628357 
 06/07  14:00:00,1408167.6689965453,5069403608.387563 
 06/07  15:00:00,1424265.3283416934,5127355182.030098 
 06/07  16:00:00,1476969.1659438584,5317088997.397889 
 06/07  17:00:00,1076845.65635411,3876644362.8747954 
 06/07  18:00:00,944842.0394394989,3401431341.9821954 
 06/07  19:00:00,924998.1453332407,3329993323.199667 
 06/07  20:00:00,914948.8571600582,3293815885.776209 
 06/07  21:00:00,891963.1562741444,3211067362.5869203 
 06/07  22:00:00,662496.97154905,2384989097.5765805 
 06/07  23:00:00,630947.8257665796,2271412172.7596865 
 06/07  24:00:00,584895.4579963055,2105623648.7866995 
 06/08  01:00:00,584050.6032662736,2102582171.7585847 
 06/08  02:00:00,583557.0931709585,2100805535.4154506 
 06/08  03:00:00,583085.2928351568,2099107054.2065647 
 06/08  04:00:00,647464.6900589891,2330872884.2123604 
 06/08  05:00:00,732585.2274138285,2637306818.6897826 
 06/08  06:00:00,916115.2841576668,3298015022.9676003 
 06/08  07:00:00,945715.7519318033,3404576706.9544916 
 06/08  08:00:00,1396990.0104336005,5029164037.560962 
 06/08  09:00:00,1365588.6674967122,4916119202.988163 
 06/08  10:00:00,1285661.369272611,4628380929.3814 
 06/08  11:00:00,1292963.0656029854,4654667036.170749 
 06/08  12:00:00,1190213.056731571,4284767004.233656 
 06/08  13:00:00,1341176.587507543,4828235715.027153 
 06/08  14:00:00,1341600.780136478,4829762808.49132 
 06/08  15:00:00,1277440.2602414864,4598784936.869351 
 06/08  16:00:00,1369129.05369907,4928864593.316651 
 06/08  17:00:00,1055496.0470995721,3799785769.5584598 
 06/08  18:00:00,958600.4151278482,3450961494.4602528 
 06/08  19:00:00,923478.7051821593,3324523338.6557736 
 06/08  20:00:00,906978.2145997925,3265121572.5592537 
 06/08  21:00:00,892298.716659198,3212275379.973113 
 06/08  22:00:00,659416.1098590962,2373897995.492747 
 06/08  23:00:00,626991.6855682515,2257170068.0457053 
 06/08  24:00:00,580463.6420630299,2089669111.4269073 
 06/09  01:00:00,579200.6627752868,2085122385.9910326 
 06/09  02:00:00,578167.9726136328,2081404701.4090781 
 06/09  03:00:00,577712.4744497046,2079764908.0189362 
 06/09  04:00:00,577748.9906253202,2079896366.251153 
 06/09  05:00:00,717153.2244101627,2581751607.8765855 
 06/09  06:00:00,884599.0783555462,3184556682.0799656 
 06/09  07:00:00,937078.3700910034,3373482132.327612 
 06/09  08:00:00,1435060.1575136492,5166216567.049138 
 06/09  09:00:00,1454582.764105049,5236497950.778176 
 06/09  10:00:00,1433534.591914856,5160724530.893481 
 06/09  11:00:00,1469796.9438661216,5291268997.918038 
 06/09  12:00:00,1352941.0907408036,4870587926.666893 
 06/09  13:00:00,1486283.819553662,5350621750.393184 
 06/09  14:00:00,1498650.7390892652,5395142660.7213545 
 06/09  15:00:00,1530411.6011599414,5509481764.175789 
 06/09  16:00:00,1602609.4509093147,5769394023.273532 
 06/09  17:00:00,1204338.7264770109,4335619415.31724 
 06/09  18:00:00,1072966.9395328735,3862680982.318345 
 06/09  19:00:00,1018617.9364083455,3667024571.0700436 
 06/09  20:00:00,1004828.1694806732,3617381410.130423 
 06/09  21:00:00,958393.1077013919,3450215187.725011 
 06/09  22:00:00,775628.3540298034,2792262074.5072923 
 06/09  23:00:00,773119.2641467507,2783229350.9283023 
 06/09  24:00:00,689281.7972563202,2481414470.122752 
 06/10  01:00:00,670657.2065291136,2414365943.5048084 
 06/10  02:00:00,672678.2567391564,2421641724.2609625 
 06/10  03:00:00,689238.6873096906,2481259274.314886 
 06/10  04:00:00,710091.1071387795,2556327985.6996055 
 06/10  05:00:00,709762.5565994782,2555145203.7581205 
 06/10  06:00:00,878509.4107295139,3162633878.6262493 
 06/10  07:00:00,889356.7214324814,3201684197.156933 
 06/10  08:00:00,1005096.3115044166,3618346721.4158998 
 06/10  09:00:00,1003822.2000963272,3613759920.3467774 
 06/10  10:00:00,980189.4432008015,3528681995.522885 
 06/10  11:00:00,1007234.533108683,3626044319.1912584 
 06/10  12:00:00,874865.3678398576,3149515324.2234874 
 06/10  13:00:00,905710.7437934325,3260558677.656357 
 06/10  14:00:00,922892.4056177173,3322412660.2237825 
 06/10  15:00:00,936819.2015137407,3372549125.4494667 
 06/10  16:00:00,1025578.241639201,3692081669.901124 
 06/10  17:00:00,881889.5967952391,3174802548.4628606 
 06/10  18:00:00,843674.80611048,3037229301.9977293 
 06/10  19:00:00,763610.5077598278,2748997827.935379 
 06/10  20:00:00,812970.4572364694,2926693646.05129 
 06/10  21:00:00,778157.9441319717,2801368598.8750978 
 06/10  22:00:00,787799.53861466,2836078339.012776 
 06/10  23:00:00,733455.4955004016,2640439783.801446 
 06/10  24:00:00,756715.3170037734,2724175141.213584 
 06/11  01:00:00,719798.9909721068,2591276367.499584 
 06/11  02:00:00,763457.9756115592,2748448712.201613 
 06/11  03:00:00,728601.354749655,2622964877.0987577 
 06/11  04:00:00,760050.8999227282,2736183239.7218213 
 06/11  05:00:00,733170.2581077941,2639412929.1880584 
 06/11  06:00:00,819388.4494014584,2949798417.8452497 
 06/11  07:00:00,799462.1468833598,2878063728.780096 
 06/11  08:00:00,811261.2105259941,2920540357.893579 
 06/11  09:00:00,744185.2864611652,2679067031.2601943 
 06/11  10:00:00,742957.4134268704,2674646688.3367333 
 06/11  11:00:00,726905.5468984105,2616859968.834277 
 06/11  12:00:00,781724.300813614,2814207482.9290104 
 06/11  13:00:00,750691.7226966167,2702490201.70782 
 06/11  14:00:00,808203.1496228868,2909531338.642391 
 06/11  15:00:00,789120.4586796059,2840833651.2465806 
 06/11  16:00:00,870770.464139027,3134773670.9004965 
 06/11  17:00:00,885576.8620002721,3188076703.20098 
 06/11  18:00:00,893495.789150389,3216584840.941401 
 06/11  19:00:00,809710.0032928525,2914956011.854269 
 06/11  20:00:00,846557.3115210779,3047606321.4758797 
 06/11  21:00:00,795724.5987369859,2864608555.45315 
 06/11  22:00:00,774576.2887275139,2788474639.41905 
 06/11  23:00:00,744744.3550790668,2681079678.28464 
 06/11  24:00:00,794203.8792718552,2859133965.3786793 
 06/12  01:00:00,772496.7794876598,2780988406.155575 
 06/12  02:00:00,777861.5199300633,2800301471.748228 
 06/12  03:00:00,724190.7392965484,2607086661.467574 
 06/12  04:00:00,778252.4096988621,2801708674.915904 
 06/12  05:00:00,782741.5859318376,2817869709.354616 
 06/12  06:00:00,1005697.7784079298,3620512002.268546 
 06/12  07:00:00,1114945.037291222,4013802134.2483993 
 06/12  08:00:00,1641780.7500693426,5910410700.249634 
 06/12  09:00:00,1597388.2416314408,5750597669.873186 
 06/12  10:00:00,1595531.2852385573,5743912626.858807 
 06/12  11:00:00,1600556.6436017298,5762003916.9662285 
 06/12  12:00:00,1479640.6562945535,5326706362.660394 
 06/12  13:00:00,1660032.5113906134,5976117041.006207 
 06/12  14:00:00,1681368.5559539131,6052926801.434086 
 06/12  15:00:00,1689433.0083790012,6081958830.164404 
 06/12  16:00:00,1690152.6100936492,6084549396.337138 
 06/12  17:00:00,1322600.4409436684,4761361587.397205 
 06/12  18:00:00,1210594.8919792043,4358141611.125135 
 06/12  19:00:00,1164818.819356567,4193347749.6836414 
 06/12  20:00:00,1128768.847419143,4063567850.7089148 
 06/12  21:00:00,1040313.244934034,3745127681.7625213 
 06/12  22:00:00,805729.99834303,2900627994.034908 
 06/12  23:00:00,801998.3658324414,2887194116.996788 
 06/12  24:00:00,739554.9994068086,2662397997.8645105 
 06/13  01:00:00,749263.1862157016,2697347470.3765254 
 06/13  02:00:00,735329.5044901966,2647186216.1647077 
 06/13  03:00:00,747391.6815879047,2690610053.7164564 
 06/13  04:00:00,757075.1360614039,2725470489.821054 
 06/13  05:00:00,790153.3505763785,2844552062.074963 
 06/13  06:00:00,969243.0092504338,3489274833.3015614 
 06/13  07:00:00,1052536.8575455982,3789132687.164153 
 06/13  08:00:00,1606647.8147347427,5783932133.045072 
 06/13  09:00:00,1573242.3576802744,5663672487.648987 
 06/13  10:00:00,1576939.0728190483,5676980662.148574 
 06/13  11:00:00,1573054.432173133,5662995955.82328 
 06/13  12:00:00,1465130.6217337316,5274470238.241434 
 06/13  13:00:00,1665264.168914605,5994951008.092579 
 06/13  14:00:00,1693583.7400216449,6096901464.077921 
 06/13  15:00:00,1720395.2491317603,6193422896.874337 
 06/13  16:00:00,1700778.4159172636,6122802297.302149 
 06/13  17:00:00,1307230.037807393,4706028136.106614 
 06/13  18:00:00,1080247.0787950214,3888889483.662077 
 06/13  19:00:00,990424.7450731009,3565529082.2631626 
 06/13  20:00:00,967541.2967515262,3483148668.3054934 
 06/13  21:00:00,908680.4507516433,3271249622.705916 
 06/13  22:00:00,672769.3219084045,2421969558.870257 
 06/13  23:00:00,667414.8058508639,2402693301.0631104 
 06/13  24:00:00,595242.0938741344,2142871537.9468834 
 06/14  01:00:00,589731.4586796352,2123033251.2466865 
 06/14  02:00:00,586020.177897531,2109672640.431111 
 06/14  03:00:00,584788.6635904644,2105239188.9256716 
 06/14  04:00:00,695844.2176937587,2505039183.697531 
 06/14  05:00:00,720553.5953929859,2593992943.4147496 
 06/14  06:00:00,893422.661408823,3216321581.0717626 
 06/14  07:00:00,951898.2535308077,3426833712.710908 
 06/14  08:00:00,1468076.6689004356,5285076008.041568 
 06/14  09:00:00,1501603.097790353,5405771152.045269 
 06/14  10:00:00,1483399.5153081839,5340238255.109462 
 06/14  11:00:00,1518739.6876614073,5467462875.581068 
 06/14  12:00:00,1395904.7704931211,5025257173.775237 
 06/14  13:00:00,1551119.7364102565,5584031051.076925 
 06/14  14:00:00,1585635.2542709236,5708286915.375325 
 06/14  15:00:00,1582729.3909036152,5697825807.253015 
 06/14  16:00:00,1674371.7511795284,6027738304.246302 
 06/14  17:00:00,1280057.7698839877,4608207971.5823555 
 06/14  18:00:00,1148681.359403249,4135252893.8516974 
 06/14  19:00:00,1081439.9499586024,3893183819.8509684 
 06/14  20:00:00,1114321.893231509,4011558815.6334314 
 06/14  21:00:00,1083885.9404828383,3901989385.7382164 
 06/14  22:00:00,808477.7404154586,2910519865.4956503 
 06/14  23:00:00,839626.1510769939,3022654143.877178 
 06/14  24:00:00,744026.3798086671,2678494967.3112 
 06/15  01:00:00,738433.0419508734,2658358951.0231447 
 06/15  02:00:00,764318.0335977705,2751544920.951974 
 06/15  03:00:00,782089.9178550005,2815523704.2780013 
 06/15  04:00:00,761454.9519939093,2741237827.178074 
 06/15  05:00:00,766317.5615111059,2758743221.4399805 
 06/15  06:00:00,915378.8033977426,3295363692.2318735 
 06/15  07:00:00,1007890.9611811568,3628407460.252164 
 06/15  08:00:00,1539368.1809857895,5541725451.5488415 
 06/15  09:00:00,1549993.8537722372,5579977873.580053 
 06/15  10:00:00,1571025.703224942,5655692531.609794 
 06/15  11:00:00,1589338.5462117642,5721618766.362352 
 06/15  12:00:00,1430896.5647106087,5151227632.958193 
 06/15  13:00:00,1600714.895015969,5762573622.0574875 
 06/15  14:00:00,1622127.9692409728,5839660689.267503 
 06/15  15:00:00,1659329.8372050433,5973587413.938156 
 06/15  16:00:00,1740755.641619771,6266720309.831175 
 06/15  17:00:00,1341632.1499452835,4829875739.803021 
 06/15  18:00:00,1191913.7916485844,4290889649.934905 
 06/15  19:00:00,1104335.7378313297,3975608656.192787 
 06/15  20:00:00,1095748.5355084776,3944694727.830519 
 06/15  21:00:00,1102666.2146069033,3969598372.5848513 
 06/15  22:00:00,825014.6844739082,2970052864.1060686 
 06/15  23:00:00,859019.598678458,3092470555.2424483 
 06/15  24:00:00,769678.242699223,2770841673.717202 
 06/16  01:00:00,763669.7553260456,2749211119.1737638 
 06/16  02:00:00,729197.3059537417,2625110301.43347 
 06/16  03:00:00,757094.6865025028,2725540871.40901 
 06/16  04:00:00,731262.7306162156,2632545830.218376 
 06/16  05:00:00,775030.7580506246,2790110728.982249 
 06/16  06:00:00,960950.3145479724,3459421132.3727007 
 06/16  07:00:00,1017854.742826133,3664277074.174079 
 06/16  08:00:00,1524493.6554991307,5488177159.796869 
 06/16  09:00:00,1514912.3224446585,5453684360.800769 
 06/16  10:00:00,1455273.421494877,5238984317.381557 
 06/16  11:00:00,1451620.4888214746,5225833759.757309 
 06/16  12:00:00,1326619.4799952894,4775830127.983042 
 06/16  13:00:00,1452309.33891016,5228313620.076575 
 06/16  14:00:00,1454000.440668298,5234401586.405872 
 06/16  15:00:00,1450199.908105206,5220719669.178742 
 06/16  16:00:00,1531863.1984018441,5514707514.246638 
 06/16  17:00:00,1210332.7941291186,4357198058.864826 
 06/16  18:00:00,1068123.1369622948,3845243293.0642605 
 06/16  19:00:00,1032602.7379769911,3717369856.717168 
 06/16  20:00:00,1011550.9371884768,3641583373.878516 
 06/16  21:00:00,993855.2600688497,3577878936.2478576 
 06/16  22:00:00,685762.3270624232,2468744377.424724 
 06/16  23:00:00,691880.7202608897,2490770592.939203 
 06/16  24:00:00,578183.5782401842,2081460881.6646633 
 06/17  01:00:00,573420.6625349034,2064314385.125652 
 06/17  02:00:00,572170.5760355786,2059814073.7280827 
 06/17  03:00:00,571813.1826958515,2058527457.7050657 
 06/17  04:00:00,638497.2588763474,2298590131.9548507 
 06/17  05:00:00,751262.7277876735,2704545820.0356255 
 06/17  06:00:00,961105.1674722169,3459978602.89998 
 06/17  07:00:00,931122.4305746494,3352040750.068738 
 06/17  08:00:00,1033373.2777030533,3720143799.7309914 
 06/17  09:00:00,1031224.0957113943,3712406744.5610194 
 06/17  10:00:00,1002804.4556749281,3610096040.429741 
 06/17  11:00:00,1031813.0716128923,3714527057.8064117 
 06/17  12:00:00,927145.3151938017,3337723134.6976867 
 06/17  13:00:00,916125.9093466103,3298053273.6477966 
 06/17  14:00:00,923000.0390997162,3322800140.758979 
 06/17  15:00:00,936420.871106865,3371115135.9847145 
 06/17  16:00:00,996113.725753284,3586009412.711822 
 06/17  17:00:00,887684.407155878,3195663865.761161 
 06/17  18:00:00,843560.3480639161,3036817253.030098 
 06/17  19:00:00,768783.3676812927,2767620123.652653 
 06/17  20:00:00,828163.5288377485,2981388703.815894 
 06/17  21:00:00,787188.6227042914,2833879041.735449 
 06/17  22:00:00,774041.1048348211,2786547977.4053564 
 06/17  23:00:00,735151.5530694091,2646545591.049873 
 06/17  24:00:00,756183.3995940275,2722260238.538498 
 06/18  01:00:00,708723.7712435237,2551405576.476685 
 06/18  02:00:00,768549.1709442637,2766777015.399349 
 06/18  03:00:00,730897.8453655568,2631232243.316004 
 06/18  04:00:00,736955.9359067045,2653041369.264136 
 06/18  05:00:00,700530.8967460059,2521911228.2856207 
 06/18  06:00:00,794617.1062768755,2860621582.5967507 
 06/18  07:00:00,777219.5357270883,2797990328.6175184 
 06/18  08:00:00,821569.3547317857,2957649677.034429 
 06/18  09:00:00,764499.7360424119,2752199049.7526827 
 06/18  10:00:00,785802.0166772049,2828887260.037937 
 06/18  11:00:00,752966.6447548456,2710679921.1174445 
 06/18  12:00:00,780929.7922287405,2811347252.0234656 
 06/18  13:00:00,753244.5521158194,2711680387.6169496 
 06/18  14:00:00,799404.0566331925,2877854603.8794923 
 06/18  15:00:00,784900.5126772454,2825641845.638083 
 06/18  16:00:00,888469.1912720416,3198489088.5793486 
 06/18  17:00:00,917901.0035174844,3304443612.6629443 
 06/18  18:00:00,918971.9166036252,3308298899.7730494 
 06/18  19:00:00,857277.2345652045,3086198044.434735 
 06/18  20:00:00,875344.816041911,3151241337.7508783 
 06/18  21:00:00,845634.9813461826,3044285932.846256 
 06/18  22:00:00,846671.6801810964,3048018048.6519485 
 06/18  23:00:00,781142.3386243214,2812112419.0475574 
 06/18  24:00:00,828518.1910824621,2982665487.896863 
 06/19  01:00:00,765536.9346917075,2755932964.8901463 
 06/19  02:00:00,805499.1770002348,2899797037.2008457 
 06/19  03:00:00,736374.0964869306,2650946747.35295 
 06/19  04:00:00,766302.5357204251,2758689128.59353 
 06/19  05:00:00,767545.7034419983,2763164532.3911943 
 06/19  06:00:00,981295.5844370965,3532664103.973547 
 06/19  07:00:00,1029205.0486217298,3705138175.0382276 
 06/19  08:00:00,1599781.995635747,5759215184.28869 
 06/19  09:00:00,1602644.0472864553,5769518570.231238 
 06/19  10:00:00,1649540.5574487792,5938346006.815605 
 06/19  11:00:00,1623640.8157034006,5845106936.532243 
 06/19  12:00:00,1487160.1303430113,5353776469.234841 
 06/19  13:00:00,1680934.5615684662,6051364421.646481 
 06/19  14:00:00,1707190.7900689237,6145886844.248126 
 06/19  15:00:00,1718891.0765636445,6188007875.629122 
 06/19  16:00:00,1717225.4376875488,6182011575.675176 
 06/19  17:00:00,1338404.756123432,4818257122.044355 
 06/19  18:00:00,1220840.35995774,4395025295.847864 
 06/19  19:00:00,1190351.237358098,4285264454.489153 
 06/19  20:00:00,1153173.0080872076,4151422829.113947 
 06/19  21:00:00,1112254.8318508242,4004117394.6629663 
 06/19  22:00:00,857394.4935030245,3086620176.6108885 
 06/19  23:00:00,829773.6093385154,2987184993.6186547 
 06/19  24:00:00,753491.9562616966,2712571042.5421076 
 06/20  01:00:00,760307.5210641967,2737107075.831107 
 06/20  02:00:00,771248.4341998253,2776494363.1193705 
 06/20  03:00:00,812461.0240104712,2924859686.4376965 
 06/20  04:00:00,825797.9764073152,2972872715.0663342 
 06/20  05:00:00,866108.0007427285,3117988802.6738234 
 06/20  06:00:00,1085412.32003555,3907484352.12798 
 06/20  07:00:00,1161348.9289445737,4180856144.200465 
 06/20  08:00:00,1663926.050992417,5990133783.5727 
 06/20  09:00:00,1656131.1554188058,5962072159.5077 
 06/20  10:00:00,1720383.5602479596,6193380816.892656 
 06/20  11:00:00,1682633.5136092321,6057480648.993237 
 06/20  12:00:00,1543802.2315296961,5557688033.506907 
 06/20  13:00:00,1775698.9673704829,6392516282.533739 
 06/20  14:00:00,1759465.1555590301,6334074560.012508 
 06/20  15:00:00,1777157.4874343697,6397766954.763732 
 06/20  16:00:00,1788201.418186673,6437525105.472024 
 06/20  17:00:00,1411206.8871656915,5080344793.796489 
 06/20  18:00:00,1252747.9105117263,4509892477.842214 
 06/20  19:00:00,1204478.457752489,4336122447.90896 
 06/20  20:00:00,1178664.688703272,4243192879.3317795 
 06/20  21:00:00,1167237.29574118,4202054264.668247 
 06/20  22:00:00,857117.1146052867,3085621612.579032 
 06/20  23:00:00,820389.3725757635,2953401741.272749 
 06/20  24:00:00,835361.7965726531,3007302467.6615505 
 06/21  01:00:00,785701.049335409,2828523777.607472 
 06/21  02:00:00,836683.4183568085,3012060306.084511 
 06/21  03:00:00,792023.6532527376,2851285151.7098546 
 06/21  04:00:00,851505.9005196826,3065421241.870857 
 06/21  05:00:00,840120.5577010402,3024434007.723745 
 06/21  06:00:00,1131336.0141447287,4072809650.921023 
 06/21  07:00:00,1180485.284012136,4249747022.4436903 
 06/21  08:00:00,1729736.4009438583,6227051043.397889 
 06/21  09:00:00,1718702.3223054155,6187328360.299496 
 06/21  10:00:00,1723817.3585685191,6205742490.846669 
 06/21  11:00:00,1695678.8737399988,6104443945.463997 
 06/21  12:00:00,1564872.7840752348,5633542022.670846 
 06/21  13:00:00,1777941.8389576674,6400590620.247603 
 06/21  14:00:00,1778341.0919003487,6402027930.841255 
 06/21  15:00:00,1810824.8345556345,6518969404.400285 
 06/21  16:00:00,1839418.3056120945,6621905900.203539 
 06/21  17:00:00,1397084.1052587016,5029502778.931327 
 06/21  18:00:00,1235268.0705530704,4446965053.991054 
 06/21  19:00:00,1172647.8526523702,4221532269.5485334 
 06/21  20:00:00,1162674.0588040382,4185626611.694537 
 06/21  21:00:00,1175046.0428470152,4230165754.2492537 
 06/21  22:00:00,860736.1963481546,3098650306.853357 
 06/21  23:00:00,856849.0764446288,3084656675.2006636 
 06/21  24:00:00,792018.2490366617,2851265696.531982 
 06/22  01:00:00,800525.7989269645,2881892876.137072 
 06/22  02:00:00,800672.4506058992,2882420822.1812367 
 06/22  03:00:00,836705.5645468944,3012140032.3688197 
 06/22  04:00:00,854668.3835786711,3076806180.8832164 
 06/22  05:00:00,905517.4397240881,3259862783.0067177 
 06/22  06:00:00,1187754.89026954,4275917604.970344 
 06/22  07:00:00,1275493.7781889162,4591777601.480099 
 06/22  08:00:00,1790757.6795255614,6446727646.292021 
 06/22  09:00:00,1681807.7994955473,6054508078.18397 
 06/22  10:00:00,1657014.139576933,5965250902.476959 
 06/22  11:00:00,1647358.438040344,5930490376.945238 
 06/22  12:00:00,1536641.6858615847,5531910069.1017065 
 06/22  13:00:00,1733460.9619194178,6240459462.909906 
 06/22  14:00:00,1784240.8223874962,6423266960.594987 
 06/22  15:00:00,1793966.647159311,6458279929.773521 
 06/22  16:00:00,1850840.8906841099,6663027206.462794 
