Date/Time,Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly) 
 07/22  06:00:00,1192445.1176624184,4292802423.584706 
 07/22  07:00:00,1173617.280663354,4225022210.3880734 
 07/22  08:00:00,1316521.4579138106,4739477248.4897175 
 07/22  09:00:00,1286565.2205841572,4631634794.102965 
 07/22  10:00:00,1264125.2974538598,4550851070.833894 
 07/22  11:00:00,1272065.8813908172,4579437173.006942 
 07/22  12:00:00,1160716.2581588414,4178578529.371828 
 07/22  13:00:00,1181950.952166397,4255023427.799028 
 07/22  14:00:00,1182013.9101189508,4255250076.4282236 
 07/22  15:00:00,1197460.0958362874,4310856345.010633 
 07/22  16:00:00,1235904.3982538122,4449255833.713723 
 07/22  17:00:00,1120196.0728006146,4032705862.0822115 
 07/22  18:00:00,870517.3012750968,3133862284.5903487 
 07/22  19:00:00,828246.1869003605,2981686272.841299 
 07/22  20:00:00,841710.1255235135,3030156451.8846493 
 07/22  21:00:00,834851.2904977845,3005464645.792025 
 07/22  22:00:00,795483.0590108224,2863739012.438961 
 07/22  23:00:00,797620.5019411856,2871433806.988269 
 07/22  24:00:00,768054.1385986892,2764994898.9552817 
 07/23  01:00:00,771908.0493827825,2778868977.7780175 
 07/23  02:00:00,760561.8964395024,2738022827.182209 
 07/23  03:00:00,774818.3365574918,2789346011.606971 
 07/23  04:00:00,758532.5816455145,2730717293.9238524 
 07/23  05:00:00,790157.5466609957,2844567167.979585 
 07/23  06:00:00,874863.8527628273,3149509869.946179 
 07/23  07:00:00,949789.0294087123,3419240505.8713636 
 07/23  08:00:00,1018588.5839618011,3666918902.2624826 
 07/23  09:00:00,1064072.439938802,3830660783.779686 
 07/23  10:00:00,995678.4702416615,3584442492.869981 
 07/23  11:00:00,1040533.8594027208,3745921893.8497944 
 07/23  12:00:00,1001374.4917260438,3604948170.213758 
 07/23  13:00:00,1053121.1139705295,3791236010.2939057 
 07/23  14:00:00,1034944.3227798423,3725799562.0074325 
 07/23  15:00:00,1079804.4960740414,3887296185.8665495 
 07/23  16:00:00,1076213.7985383507,3874369674.738064 
 07/23  17:00:00,1113224.8121244765,4007609323.648116 
 07/23  18:00:00,1051704.841410117,3786137429.07642 
 07/23  19:00:00,1057346.1527548127,3806446149.9173255 
 07/23  20:00:00,1041760.2957593711,3750337064.733735 
 07/23  21:00:00,1041088.2758008329,3747917792.882997 
 07/23  22:00:00,960255.6942885335,3456920499.438719 
 07/23  23:00:00,944809.0272371873,3401312498.0538745 
 07/23  24:00:00,937344.9620005431,3374441863.2019544 
 07/24  01:00:00,907727.0213417768,3267817276.8303967 
 07/24  02:00:00,916486.004521497,3299349616.2773886 
 07/24  03:00:00,939328.1194715135,3381581230.097449 
 07/24  04:00:00,1006691.9221271211,3624090919.6576343 
 07/24  05:00:00,1020389.411418077,3673401881.1050763 
 07/24  06:00:00,1267721.2435033338,4563796476.6119995 
 07/24  07:00:00,1311787.340533593,4722434425.920933 
 07/24  08:00:00,1843140.53033882,6635305909.219749 
 07/24  09:00:00,1851149.39812521,6664137833.250755 
 07/24  10:00:00,1831364.110829059,6592910798.9846115 
 07/24  11:00:00,1880511.8658113566,6769842716.920881 
 07/24  12:00:00,1704090.694514434,6134726500.251963 
 07/24  13:00:00,1906659.9092995797,6863975673.478485 
 07/24  14:00:00,1903304.0435726307,6851894556.861471 
 07/24  15:00:00,1958136.821680937,7049292558.0513735 
 07/24  16:00:00,2033126.314280038,7319254731.408137 
 07/24  17:00:00,1667898.7121329494,6004435363.678617 
 07/24  18:00:00,1433116.9745291742,5159221108.305026 
 07/24  19:00:00,1360317.4995614195,4897142998.421109 
 07/24  20:00:00,1387741.1825523367,4995868257.188412 
 07/24  21:00:00,1340492.0569576097,4825771405.047394 
 07/24  22:00:00,1004741.3332450222,3617068799.6820784 
 07/24  23:00:00,1010403.135543309,3637451287.9559116 
 07/24  24:00:00,925603.186455988,3332171471.241556 
 07/25  01:00:00,978383.401045689,3522180243.764481 
 07/25  02:00:00,943255.9404134603,3395721385.4884562 
 07/25  03:00:00,945227.0661249747,3402817438.049909 
 07/25  04:00:00,1005117.2850363225,3618422226.13076 
 07/25  05:00:00,1041878.33308184,3750761999.0946236 
 07/25  06:00:00,1250128.4317469655,4500462354.289076 
 07/25  07:00:00,1296810.7330786746,4668518639.083228 
 07/25  08:00:00,1806434.7227504812,6503165001.90173 
 07/25  09:00:00,1800443.029619447,6481594906.630007 
 07/25  10:00:00,1772449.1824360138,6380817056.769646 
 07/25  11:00:00,1804193.290833842,6495095847.001828 
 07/25  12:00:00,1639939.8887506605,5903783599.502377 
 07/25  13:00:00,1805599.031452071,6500156513.227453 
 07/25  14:00:00,1818426.2317053669,6546334434.139318 
 07/25  15:00:00,1853524.5940258903,6672688538.493204 
 07/25  16:00:00,1933662.7292236977,6961185825.205312 
 07/25  17:00:00,1494057.3844727187,5378606584.101787 
 07/25  18:00:00,1349028.2441528759,4856501678.950352 
 07/25  19:00:00,1308143.6107261393,4709316998.6141 
 07/25  20:00:00,1291964.3105659932,4651071518.037575 
 07/25  21:00:00,1267095.199863063,4561542719.507025 
 07/25  22:00:00,880769.4120894611,3170769883.52206 
 07/25  23:00:00,887963.1670780951,3196667401.481142 
 07/25  24:00:00,888399.0603618617,3198236617.3027024 
 07/26  01:00:00,832341.9932128593,2996431175.5662947 
 07/26  02:00:00,804038.9938009632,2894540377.6834674 
 07/26  03:00:00,835402.0155107472,3007447255.8386903 
 07/26  04:00:00,1044474.6331653415,3760108679.395229 
 07/26  05:00:00,1029157.0330558651,3704965319.0011134 
 07/26  06:00:00,1237919.0978568664,4456508752.284719 
 07/26  07:00:00,1276432.1124465533,4595155604.807591 
 07/26  08:00:00,1796165.2544656063,6466194916.0761795 
 07/26  09:00:00,1771725.900869684,6378213243.13086 
 07/26  10:00:00,1729174.616338628,6225028618.819058 
 07/26  11:00:00,1735292.82051926,6247054153.869332 
 07/26  12:00:00,1577687.1568949379,5679673764.821775 
 07/26  13:00:00,1734012.9385733379,6242446578.864014 
 07/26  14:00:00,1749535.245770567,6298326884.77404 
 07/26  15:00:00,1743616.2853837472,6277018627.381487 
 07/26  16:00:00,1813703.598850425,6529332955.861527 
 07/26  17:00:00,1424611.4988803987,5128601395.969435 
 07/26  18:00:00,1283811.1084661668,4621719990.4782 
 07/26  19:00:00,1252290.1202654326,4508244432.955557 
 07/26  20:00:00,1237571.6999376311,4455258119.775471 
 07/26  21:00:00,1196904.5702993122,4308856453.077523 
 07/26  22:00:00,870364.9551655495,3133313838.5959787 
 07/26  23:00:00,830711.4266997186,2990561136.118988 
 07/26  24:00:00,799927.4548699987,2879738837.531996 
 07/27  01:00:00,782457.037601361,2816845335.3648996 
 07/27  02:00:00,799564.275458055,2878431391.6489983 
 07/27  03:00:00,780684.1164419157,2810462819.190898 
 07/27  04:00:00,967418.8841112343,3482707982.800442 
 07/27  05:00:00,1010220.5252806236,3636793891.0102444 
 07/27  06:00:00,1184276.102789054,4263393970.0405936 
 07/27  07:00:00,1247478.9840518262,4490924342.586575 
 07/27  08:00:00,1768895.2232090586,6368022803.552609 
 07/27  09:00:00,1750775.5269787542,6302791897.123513 
 07/27  10:00:00,1745224.938767255,6282809779.562117 
 07/27  11:00:00,1742092.7677398913,6271533963.8636055 
 07/27  12:00:00,1591537.817634504,5729536143.484214 
 07/27  13:00:00,1731426.3015194929,6233134685.470171 
 07/27  14:00:00,1764867.9388535207,6353524579.872672 
 07/27  15:00:00,1750376.9440385776,6301356998.5388775 
 07/27  16:00:00,1806464.0198343631,6503270471.403704 
 07/27  17:00:00,1415437.0223664783,5095573280.519321 
 07/27  18:00:00,1268843.3162054035,4567835938.339452 
 07/27  19:00:00,1252576.0604054132,4509273817.459487 
 07/27  20:00:00,1224781.6194983574,4409213830.194086 
 07/27  21:00:00,1206198.655830098,4342315160.988352 
 07/27  22:00:00,852845.4562462816,3070243642.4866147 
 07/27  23:00:00,833273.9497747621,2999786219.189144 
 07/27  24:00:00,791595.2903661225,2849743045.3180413 
 07/28  01:00:00,784087.5149880225,2822715053.9568825 
 07/28  02:00:00,789474.4532808103,2842108031.810917 
 07/28  03:00:00,780868.5157879529,2811126656.836631 
 07/28  04:00:00,924589.3302606907,3328521588.938486 
 07/28  05:00:00,1012728.9046953177,3645824056.903144 
 07/28  06:00:00,1191003.143369587,4287611316.1305118 
 07/28  07:00:00,1239779.0946461877,4463204740.7262745 
 07/28  08:00:00,1765753.379109107,6356712164.792782 
 07/28  09:00:00,1761937.3641226802,6342974510.841646 
 07/28  10:00:00,1743745.2028099995,6277482730.115994 
 07/28  11:00:00,1784340.370111782,6423625332.402411 
 07/28  12:00:00,1613992.747445651,5810373890.804342 
 07/28  13:00:00,1798363.8579722287,6474109888.70002 
 07/28  14:00:00,1833968.9161308755,6602288098.071152 
 07/28  15:00:00,1842245.7961729576,6632084866.222647 
 07/28  16:00:00,1908667.8928121524,6871204414.123748 
 07/28  17:00:00,1484676.4812964152,5344835332.667094 
 07/28  18:00:00,1343261.2348719446,4835740445.539 
 07/28  19:00:00,1214138.4660374976,4370898477.734991 
 07/28  20:00:00,1135928.3122942923,4089341924.2594514 
 07/28  21:00:00,1127837.9877483156,4060216755.893935 
 07/28  22:00:00,860894.3123063934,3099219524.3030167 
 07/28  23:00:00,824438.2541633704,2967977714.988134 
 07/28  24:00:00,765251.4756630232,2754905312.3868847 
 07/29  01:00:00,748461.8664644617,2694462719.2720613 
 07/29  02:00:00,762100.1416442046,2743560509.919137 
 07/29  03:00:00,760549.5924903952,2737978532.965423 
 07/29  04:00:00,879448.4509607768,3166014423.458796 
 07/29  05:00:00,946436.130468778,3407170069.6876 
 07/29  06:00:00,1181669.0610690075,4254008619.848426 
 07/29  07:00:00,1155231.9735083357,4158835104.630008 
 07/29  08:00:00,1313966.943924256,4730280998.127321 
 07/29  09:00:00,1284264.9670084135,4623353881.230288 
 07/29  10:00:00,1250553.6712088522,4501993216.351867 
 07/29  11:00:00,1282471.0307422525,4616895710.672109 
 07/29  12:00:00,1176207.9457929234,4234348604.854523 
 07/29  13:00:00,1193602.062166707,4296967423.800144 
 07/29  14:00:00,1193048.9163025965,4294976098.689346 
 07/29  15:00:00,1221353.1629277,4396871386.53972 
 07/29  16:00:00,1297179.7654659708,4669847155.677496 
 07/29  17:00:00,1191239.3711421175,4288461736.1116223 
 07/29  18:00:00,1094138.8806324035,3938899970.276653 
 07/29  19:00:00,1022275.8254961368,3680192971.7860923 
 07/29  20:00:00,1072528.4117534838,3861102282.3125405 
 07/29  21:00:00,1004328.1935188031,3615581496.6676903 
 07/29  22:00:00,1022395.9468962876,3680625408.8266344 
 07/29  23:00:00,959496.1335104959,3454186080.637785 
 07/29  24:00:00,980835.7636341135,3531008749.0828075 
 07/30  01:00:00,894951.2241077746,3221824406.787988 
 07/30  02:00:00,869681.8604835356,3130854697.7407274 
 07/30  03:00:00,855280.7200146047,3079010592.052577 
 07/30  04:00:00,851518.582017637,3065466895.2634935 
 07/30  05:00:00,881441.7202596167,3173190192.934621 
 07/30  06:00:00,959129.967452682,3452867882.829655 
 07/30  07:00:00,965775.6864270241,3476792471.137285 
 07/30  08:00:00,1018912.1000503912,3668083560.181408 
 07/30  09:00:00,1015981.0862402325,3657531910.464836 
 07/30  10:00:00,960008.541035898,3456030747.7292323 
 07/30  11:00:00,999162.0560523396,3596983401.788422 
 07/30  12:00:00,1002315.951521005,3608337425.4756165 
 07/30  13:00:00,1023841.5268749244,3685829496.7497272 
 07/30  14:00:00,1012836.4824985008,3646211336.994602 
 07/30  15:00:00,1067227.0953770813,3842017543.3574896 
 07/30  16:00:00,1091003.4962759274,3927612586.593337 
 07/30  17:00:00,1152053.991748607,4147394370.2949867 
 07/30  18:00:00,1082570.4181883393,3897253505.4780226 
 07/30  19:00:00,1079124.3288241962,3884847583.767107 
 07/30  20:00:00,1078808.42226986,3883710320.1714954 
 07/30  21:00:00,1064711.058713214,3832959811.3675694 
 07/30  22:00:00,1008759.500180758,3631534200.6507273 
 07/30  23:00:00,1026011.3825298948,3693640977.10762 
 07/30  24:00:00,998420.8305407012,3594314989.946523 
 07/31  01:00:00,1030927.0812320845,3711337492.435503 
 07/31  02:00:00,1015208.020595206,3654748874.142741 
 07/31  03:00:00,1021976.5234683002,3679115484.48588 
 07/31  04:00:00,998351.2151739001,3594064374.62604 
 07/31  05:00:00,1072361.1406157038,3860500106.2165346 
 07/31  06:00:00,1256013.7222493521,4521649400.097668 
 07/31  07:00:00,1299971.2797047694,4679896606.937169 
 07/31  08:00:00,1841044.257998389,6627759328.794197 
 07/31  09:00:00,1831796.4649435778,6594467273.796878 
 07/31  10:00:00,1813175.8094498052,6527432914.019297 
 07/31  11:00:00,1858361.5777608703,6690101679.939132 
 07/31  12:00:00,1660558.7004284442,5978011321.5423975 
 07/31  13:00:00,1851093.978743139,6663938323.4753 
 07/31  14:00:00,1886650.9166945787,6791943300.100483 
 07/31  15:00:00,1900504.3473930657,6841815650.615037 
 07/31  16:00:00,1931563.5810657358,6953628891.83665 
 07/31  17:00:00,1569748.127310239,5651093258.316861 
 07/31  18:00:00,1399427.0513897715,5037937385.003177 
 07/31  19:00:00,1365070.7750631582,4914254790.227369 
 07/31  20:00:00,1324705.6352598711,4768940286.935535 
 07/31  21:00:00,1245859.2604524374,4485093337.628776 
 07/31  22:00:00,941073.5712453835,3387864856.4833803 
 07/31  23:00:00,970750.4968990419,3494701788.8365507 
 07/31  24:00:00,1044221.2605435004,3759196537.9566007 
 08/01  01:00:00,1066930.787629515,3840950835.4662533 
 08/01  02:00:00,1087079.9967087675,3913487988.1515627 
 08/01  03:00:00,1098265.595350225,3953756143.260808 
 08/01  04:00:00,1152279.8426598425,4148207433.575433 
 08/01  05:00:00,1203783.6014557083,4333620965.240547 
 08/01  06:00:00,1416971.5942583724,5101097739.330141 
 08/01  07:00:00,1471112.3886660326,5296004599.197716 
 08/01  08:00:00,1982600.7319056168,7137362634.86022 
 08/01  09:00:00,1970315.9674783854,7093137482.922186 
 08/01  10:00:00,1957917.5707349519,7048503254.645824 
 08/01  11:00:00,1985994.743601176,7149581076.964233 
 08/01  12:00:00,1827537.9770810257,6579136717.49169 
 08/01  13:00:00,2015545.4170306444,7255963501.310319 
 08/01  14:00:00,2048964.063891679,7376270630.010044 
 08/01  15:00:00,2064829.3683736718,7433385726.145218 
 08/01  16:00:00,2140528.6984348185,7705903314.365349 
 08/01  17:00:00,1727368.9850908255,6218528346.326969 
 08/01  18:00:00,1535199.6664626508,5526718799.265543 
 08/01  19:00:00,1492807.3381436637,5374106417.317189 
 08/01  20:00:00,1475503.1224962538,5311811240.986514 
 08/01  21:00:00,1441517.6952614896,5189463702.941362 
 08/01  22:00:00,1161773.161777105,4182383382.3975773 
 08/01  23:00:00,1158892.5721800863,4172013259.8483095 
 08/01  24:00:00,1137392.2085905662,4094611950.926038 
 08/02  01:00:00,1093411.6766326542,3936282035.877556 
 08/02  02:00:00,1137362.476838909,4094504916.6200714 
 08/02  03:00:00,1093369.083251881,3936128699.706771 
 08/02  04:00:00,1182250.4296770385,4256101546.8373375 
 08/02  05:00:00,1188543.8458634133,4278757845.108287 
 08/02  06:00:00,1427093.662274108,5137537184.186789 
 08/02  07:00:00,1457999.9701112479,5248799892.40049 
 08/02  08:00:00,1985323.9713110158,7147166296.719655 
 08/02  09:00:00,2000166.268664262,7200598567.191341 
 08/02  10:00:00,1988881.886715491,7159974792.175768 
 08/02  11:00:00,2034048.658149651,7322575169.338743 
 08/02  12:00:00,1870413.8235592458,6733489764.813284 
 08/02  13:00:00,2048911.7142469937,7376082171.289175 
 08/02  14:00:00,2039627.8969677065,7342660429.083743 
 08/02  15:00:00,2008674.458607713,7231228050.987766 
 08/02  16:00:00,2041125.4886433866,7348051759.116191 
 08/02  17:00:00,1609465.4186931532,5794075507.295349 
 08/02  18:00:00,1463654.6012654046,5269156564.555456 
 08/02  19:00:00,1435581.7953458733,5168094463.245144 
 08/02  20:00:00,1426269.0838454927,5134568701.843774 
 08/02  21:00:00,1394829.673609371,5021386824.993735 
 08/02  22:00:00,1038813.1307499503,3739727270.6998205 
 08/02  23:00:00,1019153.689247956,3668953281.2926416 
 08/02  24:00:00,957001.1328396989,3445204078.2229147 
 08/03  01:00:00,967988.0272070919,3484756897.9455314 
 08/03  02:00:00,961197.8178424956,3460312144.2329845 
 08/03  03:00:00,967812.7593907859,3484125933.80683 
 08/03  04:00:00,1145068.2447066067,4122245680.9437833 
 08/03  05:00:00,1177473.125581418,4238903252.0931034 
 08/03  06:00:00,1375975.247011368,4953510889.240925 
 08/03  07:00:00,1444341.921983935,5199630919.142166 
 08/03  08:00:00,1971348.1080065046,7096853188.823415 
 08/03  09:00:00,1977043.5138711932,7117356649.936295 
 08/03  10:00:00,1963457.29332719,7068446255.977882 
 08/03  11:00:00,1933216.4321653098,6959579155.7951145 
 08/03  12:00:00,1735170.681863106,6246614454.707181 
 08/03  13:00:00,1953612.7304721714,7033005829.699816 
 08/03  14:00:00,2021316.6785587023,7276740042.811328 
 08/03  15:00:00,2041587.8693685774,7349716329.726877 
 08/03  16:00:00,2062076.0160732719,7423473657.863779 
 08/03  17:00:00,1665264.2669377588,5994951360.975929 
 08/03  18:00:00,1481018.4355901426,5331666368.124515 
 08/03  19:00:00,1444900.6918855458,5201642490.787966 
 08/03  20:00:00,1436912.2335687196,5172884040.847389 
 08/03  21:00:00,1389327.9430269555,5001580594.897038 
 08/03  22:00:00,1035852.3002855856,3729068281.028107 
 08/03  23:00:00,1098086.2382162486,3953110457.578494 
 08/03  24:00:00,964385.177297466,3471786638.270877 
 08/04  01:00:00,975768.4658674966,3512766477.122986 
 08/04  02:00:00,970417.0965694626,3493501547.6500645 
 08/04  03:00:00,966924.4992382958,3480928197.2578635 
 08/04  04:00:00,1172612.0754126997,4221403471.485718 
 08/04  05:00:00,1179139.722913482,4244903002.4885345 
 08/04  06:00:00,1376682.9199119273,4956058511.682938 
 08/04  07:00:00,1450487.4271456574,5221754737.724366 
 08/04  08:00:00,1979227.028492147,7125217302.571728 
 08/04  09:00:00,1956794.5231059461,7044460283.181404 
 08/04  10:00:00,1956388.7079645991,7042999348.672557 
 08/04  11:00:00,2002413.2806670675,7208687810.401442 
 08/04  12:00:00,1824309.426546266,6567513935.566555 
 08/04  13:00:00,2014435.2972943773,7251967070.25976 
 08/04  14:00:00,2057580.6300290811,7407290268.104692 
 08/04  15:00:00,2121400.6488210293,7637042335.755708 
 08/04  16:00:00,2171893.2874610666,7818815834.85984 
 08/04  17:00:00,1680507.5479175018,6049827172.503005 
 08/04  18:00:00,1374181.7372857283,4947054254.2286215 
 08/04  19:00:00,1340943.743565357,4827397476.835285 
 08/04  20:00:00,1409313.0872036268,5073527113.933055 
 08/04  21:00:00,1405630.9458624811,5060271405.104931 
 08/04  22:00:00,1038728.5147151739,3739422652.974626 
 08/04  23:00:00,1022261.1763071809,3680140234.705852 
 08/04  24:00:00,937144.3087913861,3373719511.6489887 
 08/05  01:00:00,948895.123994749,3416022446.381096 
 08/05  02:00:00,938989.9151391941,3380363694.5010986 
 08/05  03:00:00,948846.8151712366,3415848534.616452 
 08/05  04:00:00,1145638.614509693,4124299012.2348933 
 08/05  05:00:00,1154785.7246905374,4157228608.8859344 
 08/05  06:00:00,1416968.063906489,5101085030.063359 
 08/05  07:00:00,1383349.9431407023,4980059795.306528 
 08/05  08:00:00,1516996.7396418669,5461188262.710721 
 08/05  09:00:00,1506092.0989804638,5421931556.32967 
 08/05  10:00:00,1484132.2785703584,5342876202.853291 
 08/05  11:00:00,1523060.1360684193,5483016489.846309 
 08/05  12:00:00,1400471.9354216896,5041698967.518084 
 08/05  13:00:00,1406582.2247568422,5063696009.124632 
 08/05  14:00:00,1412589.8512277163,5085323464.419778 
 08/05  15:00:00,1411013.1950131152,5079647502.0472145 
 08/05  16:00:00,1439207.332043291,5181146395.355847 
 08/05  17:00:00,1286491.7163847492,4631370178.985096 
 08/05  18:00:00,1210896.9522723535,4359229028.180473 
 08/05  19:00:00,1157721.4038312766,4167797053.792595 
 08/05  20:00:00,1251184.6551301442,4504264758.468518 
 08/05  21:00:00,1156931.2745847518,4164952588.5051064 
 08/05  22:00:00,1217167.6032321898,4381803371.635882 
 08/05  23:00:00,1138614.240232973,4099011264.838702 
 08/05  24:00:00,1100343.9150243574,3961238094.087686 
 08/06  01:00:00,1103102.419068894,3971168708.648018 
 08/06  02:00:00,1127474.8118080727,4058909322.509061 
 08/06  03:00:00,1068980.6380681025,3848330297.045168 
 08/06  04:00:00,1075578.0993810927,3872081157.771932 
 08/06  05:00:00,1106433.598182601,3983160953.4573617 
 08/06  06:00:00,1192913.5512120838,4294488784.3635006 
 08/06  07:00:00,1184789.1568347325,4265240964.6050377 
 08/06  08:00:00,1191950.9730898088,4291023503.123311 
 08/06  09:00:00,1156487.509525115,4163355034.2904134 
 08/06  10:00:00,1127670.5387895943,4059613939.642539 
 08/06  11:00:00,1113199.5419015614,4007518350.845621 
 08/06  12:00:00,1091103.722137323,3927973399.6943636 
 08/06  13:00:00,1041244.9106875727,3748481678.475262 
 08/06  14:00:00,1088326.1196948274,3917974030.901378 
 08/06  15:00:00,1099069.0052356455,3956648418.8483233 
 08/06  16:00:00,1178965.0516315103,4244274185.873437 
 08/06  17:00:00,1213815.9816644967,4369737533.992189 
 08/06  18:00:00,1218309.1922007685,4385913091.922766 
 08/06  19:00:00,1169472.887809504,4210102396.114214 
 08/06  20:00:00,1231203.6216726706,4432333038.021613 
 08/06  21:00:00,1162927.4190774541,4186538708.678835 
 08/06  22:00:00,1095010.312674179,3942037125.627044 
 08/06  23:00:00,1088095.5381916165,3917143937.4898186 
 08/06  24:00:00,1087174.2603074817,3913827337.106932 
 08/07  01:00:00,1015100.9424020083,3654363392.647229 
 08/07  02:00:00,1019846.2531246879,3671446511.2488756 
 08/07  03:00:00,1037299.2560685445,3734277321.8467593 
 08/07  04:00:00,1125732.908793539,4052638471.65674 
 08/07  05:00:00,1166424.6682604088,4199128805.7374706 
 08/07  06:00:00,1342419.7477223517,4832711091.800465 
 08/07  07:00:00,1427540.8043413237,5139146895.628764 
 08/07  08:00:00,1935989.7088064803,6969562951.703327 
 08/07  09:00:00,1933952.399211514,6962228637.1614485 
 08/07  10:00:00,1929817.9638771422,6947344669.957711 
 08/07  11:00:00,1978023.619284026,7120885029.422493 
 08/07  12:00:00,1804025.8519505693,6494493067.022047 
 08/07  13:00:00,1989427.3657310482,7161938516.631773 
 08/07  14:00:00,1988214.8280233417,7157573380.88403 
 08/07  15:00:00,2029918.7098492465,7307707355.457287 
 08/07  16:00:00,2093762.1434502502,7537543716.4209 
 08/07  17:00:00,1683953.384945348,6062232185.803251 
 08/07  18:00:00,1523561.695728237,5484822104.621653 
 08/07  19:00:00,1483384.0265292057,5340182495.50514 
 08/07  20:00:00,1467003.9044262466,5281214055.934486 
 08/07  21:00:00,1413992.6657551231,5090373596.718444 
 08/07  22:00:00,1048147.6445073079,3773331520.2263083 
 08/07  23:00:00,1127447.0998152413,4058809559.3348684 
 08/07  24:00:00,981590.9375387362,3533727375.13945 
 08/08  01:00:00,1085608.0077276248,3908188827.819449 
 08/08  02:00:00,980306.1350846527,3529102086.3047495 
 08/08  03:00:00,1073788.209363978,3865637553.7103205 
 08/08  04:00:00,1160909.1967362862,4179273108.2506304 
 08/08  05:00:00,1167780.6036067451,4204010172.9842815 
 08/08  06:00:00,1401621.612986994,5045837806.753178 
 08/08  07:00:00,1447010.43719504,5209237573.9021435 
 08/08  08:00:00,1976277.6556751525,7114599560.430549 
 08/08  09:00:00,2001483.8148848258,7205341733.585373 
 08/08  10:00:00,2006356.1395173443,7222882102.262438 
 08/08  11:00:00,2019469.7675320655,7270091163.115436 
 08/08  12:00:00,1926677.7035188589,6936039732.6678915 
 08/08  13:00:00,2070993.3432074974,7455576035.54699 
 08/08  14:00:00,2054659.0129712864,7396772446.696629 
 08/08  15:00:00,2136155.868896539,7690161128.027541 
 08/08  16:00:00,2179569.4654345876,7846450075.564516 
 08/08  17:00:00,1758788.9482290035,6331640213.624412 
 08/08  18:00:00,1558284.9929378938,5609825974.576416 
 08/08  19:00:00,1526973.8380158367,5497105816.857012 
 08/08  20:00:00,1505369.08283984,5419328698.223423 
 08/08  21:00:00,1458324.52818776,5249968301.475935 
 08/08  22:00:00,1173841.9954719192,4225831183.698908 
 08/08  23:00:00,1210204.0062850395,4356734422.626142 
 08/08  24:00:00,1188900.35263802,4280041269.4968715 
 08/09  01:00:00,1143280.0042083173,4115808015.1499405 
 08/09  02:00:00,1176859.4112799808,4236693880.60793 
 08/09  03:00:00,1107052.8868833065,3985390392.779903 
 08/09  04:00:00,1176824.047187911,4236566569.87648 
 08/09  05:00:00,1184618.529002096,4264626704.407546 
 08/09  06:00:00,1382142.2951549136,4975712262.55769 
 08/09  07:00:00,1426731.980311606,5136235129.121781 
 08/09  08:00:00,1956248.0125833554,7042492845.300077 
 08/09  09:00:00,1979862.436175165,7127504770.230592 
 08/09  10:00:00,1974862.6145688936,7109505412.448016 
 08/09  11:00:00,2011221.1059039766,7240395981.254315 
 08/09  12:00:00,1831018.6834284991,6591667260.342594 
 08/09  13:00:00,2030692.2129581533,7310491966.649351 
 08/09  14:00:00,2050564.181502966,7382031053.410677 
 08/09  15:00:00,2080047.0116143618,7488169241.811702 
 08/09  16:00:00,2107578.6338079707,7587283081.708695 
 08/09  17:00:00,1691795.213688826,6090462769.279771 
 08/09  18:00:00,1519402.531678697,5469849114.043309 
 08/09  19:00:00,1478094.2456941453,5321139284.498922 
 08/09  20:00:00,1458945.4827492794,5252203737.897404 
 08/09  21:00:00,1420110.9928444258,5112399574.239933 
 08/09  22:00:00,1130097.4643367957,4068350871.612464 
 08/09  23:00:00,1129083.301627077,4064699885.8574753 
 08/09  24:00:00,1111337.5488814104,4000815175.9730773 
 08/10  01:00:00,1104469.104893582,3976088777.6168942 
 08/10  02:00:00,1076754.7977192889,3876317271.7894397 
 08/10  03:00:00,1081010.6814281081,3891638453.141188 
 08/10  04:00:00,1156207.6305195712,4162347469.8704557 
 08/10  05:00:00,1172713.1235502632,4221767244.7809453 
 08/10  06:00:00,1378904.0893128568,4964054721.526284 
 08/10  07:00:00,1438243.476225468,5177676514.411686 
 08/10  08:00:00,1949242.7517217093,7017273906.1981535 
 08/10  09:00:00,1956406.4097589168,7043063075.132097 
 08/10  10:00:00,1962630.7230361542,7065470602.930155 
 08/10  11:00:00,2012545.3297952153,7245163187.262775 
 08/10  12:00:00,1826879.6766614586,6576766835.981249 
 08/10  13:00:00,2006411.9542440374,7223083035.278535 
 08/10  14:00:00,2016959.4788981825,7261054124.033457 
 08/10  15:00:00,2041647.5444858472,7349931160.14905 
 08/10  16:00:00,2111326.1200874117,7600774032.314682 
 08/10  17:00:00,1667032.7089653574,6001317752.275285 
 08/10  18:00:00,1506331.7291200955,5422794224.832344 
 08/10  19:00:00,1476926.1465068,5316934127.42448 
 08/10  20:00:00,1462261.5299619436,5264141507.862996 
 08/10  21:00:00,1419003.9531463927,5108414231.327013 
 08/10  22:00:00,1044610.8724132436,3760599140.6876764 
 08/10  23:00:00,1067840.9767024235,3844227516.1287227 
 08/10  24:00:00,1012131.9326030221,3643674957.370878 
 08/11  01:00:00,977734.4844978367,3519844144.1922116 
 08/11  02:00:00,979651.317352488,3526744742.4689555 
 08/11  03:00:00,972015.0327233361,3499254117.80401 
 08/11  04:00:00,1172455.4597044415,4220839654.9359884 
 08/11  05:00:00,1166261.6290489046,4198541864.5760565 
 08/11  06:00:00,1384195.9977838455,4983105592.021843 
 08/11  07:00:00,1446094.203089378,5205939131.121759 
 08/11  08:00:00,1994510.768980218,7180238768.328784 
